question,correct_answers,question_type
Convert 6.685 x 10<sup>21</sup> molecules O<sub>2</sub> to mol O<sub>2</sub>.,0.01110;1.110e-2;1.110E-2;.01110;0.0111;1.11e-2;1.11E-2;.0111;0.011100;1.1100e-2;1.1100E-2;.011100;0.01109;1.109e-2;1.109E-2;.01109;0.0111;1.11e-2;1.11E-2;.0111;0.011090;1.1090e-2;1.1090E-2;.011090,short_answer
Convert 8.97 x 10<sup>22</sup> atoms Pm to mol Pm.,0.149;1.49e-1;1.49E-1;.149;0.15;1.5e-1;1.5E-1;.15;0.1490;1.490e-1;1.490E-1;.1490;0.148;1.48e-1;1.48E-1;.148;0.15;1.5e-1;1.5E-1;.15;0.1480;1.480e-1;1.480E-1;.1480,short_answer
Convert 0.8391 mol Cr to atoms Cr.,5.053e23;5.053e23;5.053E23;5.05e23;5.05e23;5.05E23;5.0530e23;5.0530e23;5.0530E23;5.052e23;5.052e23;5.052E23;5.05e23;5.05e23;5.05E23;5.0520e23;5.0520e23;5.0520E23,short_answer
Convert 0.00428 mol O<sub>3</sub> to molecules O<sub>3</sub>.,2.58e21;2.58e21;2.58E21;2.6e21;2.6e21;2.6E21;2.580e21;2.580e21;2.580E21;2.57e21;2.57e21;2.57E21;2.6e21;2.6e21;2.6E21;2.570e21;2.570e21;2.570E21,short_answer
Convert 3 x 10<sup>24</sup> atoms H to mol H.,5;5e0;5E0;5.;5.0;5.0e0;5.0E0;4;4e0;4E0;4.;4.0;4.0e0;4.0E0,short_answer
Convert 5.107 x 10<sup>23</sup> ions NH<sub>4</sub><sup>+</sup> to mol NH<sub>4</sub><sup>+</sup>.,0.8480;8.480e-1;8.480E-1;.8480;0.848;8.48e-1;8.48E-1;.848;0.84800;8.4800e-1;8.4800E-1;.84800;0.8479;8.479e-1;8.479E-1;.8479;0.848;8.48e-1;8.48E-1;.848;0.84790;8.4790e-1;8.4790E-1;.84790,short_answer
Convert 0.814 mol Ca to atoms Ca.,4.90e23;4.90e23;4.90E23;4.9e23;4.9e23;4.9E23;4.900e23;4.900e23;4.900E23;4.89e23;4.89e23;4.89E23;4.9e23;4.9e23;4.9E23;4.890e23;4.890e23;4.890E23,short_answer
Convert 3 x 10<sup>21</sup> ions Cl<sup>-</sup> to mol Cl<sup>-</sup>.,0.005;5e-3;5E-3;.005;0.0050;5.0e-3;5.0E-3;.0050;0.004;4e-3;4E-3;.004;0.0040;4.0e-3;4.0E-3;.0040,short_answer
Convert 0.0367 mol NH<sub>4</sub><sup>+</sup> to ions NH<sub>4</sub><sup>+</sup>.,2.21e22;2.21e22;2.21E22;2.2e22;2.2e22;2.2E22;2.210e22;2.210e22;2.210E22;2.20e22;2.20e22;2.20E22;2.2e22;2.2e22;2.2E22;2.200e22;2.200e22;2.200E22,short_answer
Convert 7.83 x 10<sup>22</sup> ions F<sup>-</sup> to mol F<sup>-</sup>.,0.130;1.30e-1;1.30E-1;.130;0.13;1.3e-1;1.3E-1;.13;0.1300;1.300e-1;1.300E-1;.1300;0.129;1.29e-1;1.29E-1;.129;0.13;1.3e-1;1.3E-1;.13;0.1290;1.290e-1;1.290E-1;.1290,short_answer
Convert 1.9 x 10<sup>23</sup> atoms Ti to mol Ti.,0.32;3.2e-1;3.2E-1;.32;0.3;3e-1;3E-1;.3;0.320;3.20e-1;3.20E-1;.320;0.31;3.1e-1;3.1E-1;.31;0.3;3e-1;3E-1;.3;0.310;3.10e-1;3.10E-1;.310,short_answer
Convert 0.538 mol K<sup>+</sup> to ions K<sup>+</sup>.,3.24e23;3.24e23;3.24E23;3.2e23;3.2e23;3.2E23;3.240e23;3.240e23;3.240E23;3.23e23;3.23e23;3.23E23;3.2e23;3.2e23;3.2E23;3.230e23;3.230e23;3.230E23,short_answer
Convert 2 x 10<sup>22</sup> atoms P to mol P.,0.03;3e-2;3E-2;.03;0.030;3.0e-2;3.0E-2;.030;0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020,short_answer
Convert 8.19 x 10<sup>20</sup> ions ClO<sub>4</sub><sup>-</sup> to mol ClO<sub>4</sub><sup>-</sup>.,0.00136;1.36e-3;1.36E-3;.00136;0.0014;1.4e-3;1.4E-3;.0014;0.001360;1.360e-3;1.360E-3;.001360;0.00135;1.35e-3;1.35E-3;.00135;0.0014;1.4e-3;1.4E-3;.0014;0.001350;1.350e-3;1.350E-3;.001350,short_answer
Convert 7.17 x 10<sup>24</sup> atoms Cr to mol Cr.,11.9;1.19e1;1.19E1;12;1.2e1;1.2E1;12.;11.90;1.190e1;1.190E1;11.8;1.18e1;1.18E1;12;1.2e1;1.2E1;12.;11.80;1.180e1;1.180E1,short_answer
Convert 0.002893 mol Ni to atoms Ni.,1.742e21;1.742e21;1.742E21;1.74e21;1.74e21;1.74E21;1.7420e21;1.7420e21;1.7420E21;1.741e21;1.741e21;1.741E21;1.74e21;1.74e21;1.74E21;1.7410e21;1.7410e21;1.7410E21,short_answer
Convert 0.00119 mol K<sup>+</sup> to ions K<sup>+</sup>.,7.17e20;7.17e20;7.17E20;7.2e20;7.2e20;7.2E20;7.170e20;7.170e20;7.170E20;7.16e20;7.16e20;7.16E20;7.2e20;7.2e20;7.2E20;7.160e20;7.160e20;7.160E20,short_answer
Convert 0.143 mol H<sub>2</sub> to molecules H<sub>2</sub>.,8.61e22;8.61e22;8.61E22;8.6e22;8.6e22;8.6E22;8.610e22;8.610e22;8.610E22;8.60e22;8.60e22;8.60E22;8.6e22;8.6e22;8.6E22;8.600e22;8.600e22;8.600E22,short_answer
Convert 74.29 mol HNO<sub>3</sub> to molecules HNO<sub>3</sub>.,4.474e25;4.474e25;4.474E25;4.47e25;4.47e25;4.47E25;4.4740e25;4.4740e25;4.4740E25;4.473e25;4.473e25;4.473E25;4.47e25;4.47e25;4.47E25;4.4730e25;4.4730e25;4.4730E25,short_answer
Convert 3 x 10<sup>22</sup> molecules O<sub>3</sub> to mol O<sub>3</sub>.,0.05;5e-2;5E-2;.05;0.050;5.0e-2;5.0E-2;.050;0.04;4e-2;4E-2;.04;0.040;4.0e-2;4.0E-2;.040,short_answer
Convert 0.08 mol NO<sub>3</sub><sup>-</sup> to ions NO<sub>3</sub><sup>-</sup>.,5e22;5e22;5E22;5.0e22;5.0e22;5.0E22;4e22;4e22;4E22;4.0e22;4.0e22;4.0E22,short_answer
Convert 9.0 x 10<sup>20</sup> molecules O<sub>2</sub> to mol O<sub>2</sub>.,0.0015;1.5e-3;1.5E-3;.0015;0.002;2e-3;2E-3;.002;0.00150;1.50e-3;1.50E-3;.00150;0.0014;1.4e-3;1.4E-3;.0014;0.001;1e-3;1E-3;.001;0.00140;1.40e-3;1.40E-3;.00140,short_answer
Convert 1 x 10<sup>21</sup> atoms Be to mol Be.,0.002;2e-3;2E-3;.002;0.0020;2.0e-3;2.0E-3;.0020;0.001;1e-3;1E-3;.001;0.0010;1.0e-3;1.0E-3;.0010,short_answer
Convert 1.976 x 10<sup>24</sup> atoms B to mol B.,3.281;3.281e0;3.281E0;3.28;3.28e0;3.28E0;3.2810;3.2810e0;3.2810E0;3.280;3.280e0;3.280E0;3.28;3.28e0;3.28E0;3.2800;3.2800e0;3.2800E0,short_answer
Convert 3.544 x 10<sup>25</sup> atoms Al to mol Al.,58.85;5.885e1;5.885E1;58.9;5.89e1;5.89E1;58.850;5.8850e1;5.8850E1;58.84;5.884e1;5.884E1;58.8;5.88e1;5.88E1;58.840;5.8840e1;5.8840E1,short_answer
Convert 0.002765 mol Br<sup>-</sup> to ions Br<sup>-</sup>.,1.665e21;1.665e21;1.665E21;1.67e21;1.67e21;1.67E21;1.6650e21;1.6650e21;1.6650E21;1.664e21;1.664e21;1.664E21;1.66e21;1.66e21;1.66E21;1.6640e21;1.6640e21;1.6640E21,short_answer
Convert 5 x 10<sup>25</sup> atoms Ne to mol Ne.,80;8e1;8E1;80.;8.0e1;8.0E1;80..;70;7e1;7E1;70.;7.0e1;7.0E1;70..,short_answer
Convert 0.02 mol H<sub>2</sub>O to molecules H<sub>2</sub>O.,1e22;1e22;1E22;1.0e22;1.0e22;1.0E22;0e0;0e0;0E0;0;0.,short_answer
Convert 0.002 mol Mg to atoms Mg.,1e21;1e21;1E21;1.0e21;1.0e21;1.0E21;0e0;0e0;0E0;0;0.,short_answer
Convert 3.79 x 10<sup>22</sup> ions Cl<sup>-</sup> to mol Cl<sup>-</sup>.,0.0629;6.29e-2;6.29E-2;.0629;0.063;6.3e-2;6.3E-2;.063;0.06290;6.290e-2;6.290E-2;.06290;0.0628;6.28e-2;6.28E-2;.0628;0.063;6.3e-2;6.3E-2;.063;0.06280;6.280e-2;6.280E-2;.06280,short_answer
Convert 7.57 mol N<sub>2</sub>O to molecules N<sub>2</sub>O.,4.56e24;4.56e24;4.56E24;4.6e24;4.6e24;4.6E24;4.560e24;4.560e24;4.560E24;4.55e24;4.55e24;4.55E24;4.6e24;4.6e24;4.6E24;4.550e24;4.550e24;4.550E24,short_answer
Convert 1.3 x 10<sup>22</sup> atoms N to mol N.,0.022;2.2e-2;2.2E-2;.022;0.02;2e-2;2E-2;.02;0.0220;2.20e-2;2.20E-2;.0220;0.021;2.1e-2;2.1E-2;.021;0.02;2e-2;2E-2;.02;0.0210;2.10e-2;2.10E-2;.0210,short_answer
Convert 9.310 x 10<sup>23</sup> atoms N to mol N.,1.546;1.546e0;1.546E0;1.55;1.55e0;1.55E0;1.5460;1.5460e0;1.5460E0;1.545;1.545e0;1.545E0;1.55;1.55e0;1.55E0;1.5450;1.5450e0;1.5450E0,short_answer
Convert 30. mol PO<sub>4</sub><sup>---</sup> to ions PO<sub>4</sub><sup>---</sup>.,1.8e25;1.8e25;1.8E25;2e25;2e25;2E25;1.80e25;1.80e25;1.80E25;1.7e25;1.7e25;1.7E25;2e25;2e25;2E25;1.70e25;1.70e25;1.70E25,short_answer
Convert 1.35 mol NO<sub>3</sub><sup>-</sup> to ions NO<sub>3</sub><sup>-</sup>.,8.13e23;8.13e23;8.13E23;8.1e23;8.1e23;8.1E23;8.130e23;8.130e23;8.130E23;8.12e23;8.12e23;8.12E23;8.1e23;8.1e23;8.1E23;8.120e23;8.120e23;8.120E23,short_answer
Convert 1.282 x 10<sup>22</sup> molecules HNO<sub>3</sub> to mol HNO<sub>3</sub>.,0.02129;2.129e-2;2.129E-2;.02129;0.0213;2.13e-2;2.13E-2;.0213;0.021290;2.1290e-2;2.1290E-2;.021290;0.02128;2.128e-2;2.128E-2;.02128;0.0213;2.13e-2;2.13E-2;.0213;0.021280;2.1280e-2;2.1280E-2;.021280,short_answer
Convert 20 mol Tl to atoms Tl.,1e25;1e25;1E25;1.0e25;1.0e25;1.0E25;0e0;0e0;0E0;0;0.,short_answer
Convert 10.04 mol At to atoms At.,6.046e24;6.046e24;6.046E24;6.05e24;6.05e24;6.05E24;6.0460e24;6.0460e24;6.0460E24;6.045e24;6.045e24;6.045E24;6.05e24;6.05e24;6.05E24;6.0450e24;6.0450e24;6.0450E24,short_answer
Convert 4 x 10<sup>22</sup> ions NH<sub>4</sub><sup>+</sup> to mol NH<sub>4</sub><sup>+</sup>.,0.07;7e-2;7E-2;.07;0.070;7.0e-2;7.0E-2;.070;0.06;6e-2;6E-2;.06;0.060;6.0e-2;6.0E-2;.060,short_answer
Convert 0.3 mol Sc to atoms Sc.,2e23;2e23;2E23;2.0e23;2.0e23;2.0E23;1e23;1e23;1E23;1.0e23;1.0e23;1.0E23,short_answer
Convert 1 x 10<sup>25</sup> ions Na<sup>+</sup> to mol Na<sup>+</sup>.,20;2e1;2E1;20.;2.0e1;2.0E1;20..;10;1e1;1E1;10.;1.0e1;1.0E1;10..,short_answer
Convert 1 x 10<sup>22</sup> ions ClO<sub>4</sub><sup>-</sup> to mol ClO<sub>4</sub><sup>-</sup>.,0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020;0.01;1e-2;1E-2;.01;0.010;1.0e-2;1.0E-2;.010,short_answer
Convert 1.2 x 10<sup>24</sup> molecules NO<sub>2</sub> to mol NO<sub>2</sub>.,2.0;2.0e0;2.0E0;2;2e0;2E0;2.;2.00;2.00e0;2.00E0;1.9;1.9e0;1.9E0;2;2e0;2E0;2.;1.90;1.90e0;1.90E0,short_answer
Convert 0.002 mol Co to atoms Co.,1e21;1e21;1E21;1.0e21;1.0e21;1.0E21;0e0;0e0;0E0;0;0.,short_answer
Convert 1.358 x 10<sup>23</sup> ions Cl<sup>-</sup> to mol Cl<sup>-</sup>.,0.2255;2.255e-1;2.255E-1;.2255;0.226;2.26e-1;2.26E-1;.226;0.22550;2.2550e-1;2.2550E-1;.22550;0.2254;2.254e-1;2.254E-1;.2254;0.225;2.25e-1;2.25E-1;.225;0.22540;2.2540e-1;2.2540E-1;.22540,short_answer
Convert 20 mol Na<sup>+</sup> to ions Na<sup>+</sup>.,1e25;1e25;1E25;1.0e25;1.0e25;1.0E25;0e0;0e0;0E0;0;0.,short_answer
Convert 24.2 mol O<sub>2</sub> to molecules O<sub>2</sub>.,1.46e25;1.46e25;1.46E25;1.5e25;1.5e25;1.5E25;1.460e25;1.460e25;1.460E25;1.45e25;1.45e25;1.45E25;1.5e25;1.5e25;1.5E25;1.450e25;1.450e25;1.450E25,short_answer
Convert 0.0011 mol P to atoms P.,6.6e20;6.6e20;6.6E20;7e20;7e20;7E20;6.60e20;6.60e20;6.60E20;6.5e20;6.5e20;6.5E20;7e20;7e20;7E20;6.50e20;6.50e20;6.50E20,short_answer
Convert 1.70 x 10<sup>21</sup> ions CO<sub>3</sub><sup>--</sup> to mol CO<sub>3</sub><sup>--</sup>.,0.00282;2.82e-3;2.82E-3;.00282;0.0028;2.8e-3;2.8E-3;.0028;0.002820;2.820e-3;2.820E-3;.002820;0.00281;2.81e-3;2.81E-3;.00281;0.0028;2.8e-3;2.8E-3;.0028;0.002810;2.810e-3;2.810E-3;.002810,short_answer
Convert 1.5 x 10<sup>22</sup> ions NH<sub>4</sub><sup>+</sup> to mol NH<sub>4</sub><sup>+</sup>.,0.025;2.5e-2;2.5E-2;.025;0.03;3e-2;3E-2;.03;0.0250;2.50e-2;2.50E-2;.0250;0.024;2.4e-2;2.4E-2;.024;0.02;2e-2;2E-2;.02;0.0240;2.40e-2;2.40E-2;.0240,short_answer
Convert 0.2 mol O<sub>3</sub> to molecules O<sub>3</sub>.,1e23;1e23;1E23;1.0e23;1.0e23;1.0E23;0e0;0e0;0E0;0;0.,short_answer
Convert 5.207 x 10<sup>21</sup> molecules O<sub>3</sub> to mol O<sub>3</sub>.,0.008646;8.646e-3;8.646E-3;.008646;0.00865;8.65e-3;8.65E-3;.00865;0.0086460;8.6460e-3;8.6460E-3;.0086460;0.008645;8.645e-3;8.645E-3;.008645;0.00864;8.64e-3;8.64E-3;.00864;0.0086450;8.6450e-3;8.6450E-3;.0086450,short_answer
Convert 0.02 mol N<sub>2</sub>O to molecules N<sub>2</sub>O.,1e22;1e22;1E22;1.0e22;1.0e22;1.0E22;0e0;0e0;0E0;0;0.,short_answer
Convert 7.2 x 10<sup>20</sup> atoms Cd to mol Cd.,0.0012;1.2e-3;1.2E-3;.0012;0.001;1e-3;1E-3;.001;0.00120;1.20e-3;1.20E-3;.00120;0.0011;1.1e-3;1.1E-3;.0011;0.001;1e-3;1E-3;.001;0.00110;1.10e-3;1.10E-3;.00110,short_answer
Convert 3.049 x 10<sup>22</sup> atoms Nh to mol Nh.,0.05063;5.063e-2;5.063E-2;.05063;0.0506;5.06e-2;5.06E-2;.0506;0.050630;5.0630e-2;5.0630E-2;.050630;0.05062;5.062e-2;5.062E-2;.05062;0.0506;5.06e-2;5.06E-2;.0506;0.050620;5.0620e-2;5.0620E-2;.050620,short_answer
Convert 7.8 x 10<sup>24</sup> atoms Pt to mol Pt.,13;1.3e1;1.3E1;13.;10;1e1;1E1;13.0;1.30e1;1.30E1;12;1.2e1;1.2E1;12.;10;1e1;1E1;12.0;1.20e1;1.20E1,short_answer
Convert 2.753 x 10<sup>24</sup> molecules NH<sub>3</sub> to mol NH<sub>3</sub>.,4.571;4.571e0;4.571E0;4.57;4.57e0;4.57E0;4.5710;4.5710e0;4.5710E0;4.570;4.570e0;4.570E0;4.57;4.57e0;4.57E0;4.5700;4.5700e0;4.5700E0,short_answer
Convert 3 x 10<sup>23</sup> molecules Cl<sub>2</sub> to mol Cl<sub>2</sub>.,0.5;5e-1;5E-1;.5;0.50;5.0e-1;5.0E-1;.50;0.4;4e-1;4E-1;.4;0.40;4.0e-1;4.0E-1;.40,short_answer
Convert 5.4 x 10<sup>25</sup> molecules O<sub>3</sub> to mol O<sub>3</sub>.,90.;9.0e1;9.0E1;90..;90;9e1;9E1;90.0;9.00e1;9.00E1;89;8.9e1;8.9E1;89.;90;9e1;9E1;89.0;8.90e1;8.90E1,short_answer
Convert 0.01095 mol F<sup>-</sup> to ions F<sup>-</sup>.,6.594e21;6.594e21;6.594E21;6.59e21;6.59e21;6.59E21;6.5940e21;6.5940e21;6.5940E21;6.593e21;6.593e21;6.593E21;6.59e21;6.59e21;6.59E21;6.5930e21;6.5930e21;6.5930E21,short_answer
Convert 10.4 mol ClO<sub>4</sub><sup>-</sup> to ions ClO<sub>4</sub><sup>-</sup>.,6.26e24;6.26e24;6.26E24;6.3e24;6.3e24;6.3E24;6.260e24;6.260e24;6.260E24;6.25e24;6.25e24;6.25E24;6.3e24;6.3e24;6.3E24;6.250e24;6.250e24;6.250E24,short_answer
Convert 6.99 x 10<sup>21</sup> ions Li<sup>+</sup> to mol Li<sup>+</sup>.,0.0116;1.16e-2;1.16E-2;.0116;0.012;1.2e-2;1.2E-2;.012;0.01160;1.160e-2;1.160E-2;.01160;0.0115;1.15e-2;1.15E-2;.0115;0.012;1.2e-2;1.2E-2;.012;0.01150;1.150e-2;1.150E-2;.01150,short_answer
Convert 0.02 mol Cl<sub>2</sub> to molecules Cl<sub>2</sub>.,1e22;1e22;1E22;1.0e22;1.0e22;1.0E22;0e0;0e0;0E0;0;0.,short_answer
Convert 5.3 x 10<sup>24</sup> molecules NO to mol NO.,8.8;8.8e0;8.8E0;9;9e0;9E0;9.;8.80;8.80e0;8.80E0;8.7;8.7e0;8.7E0;9;9e0;9E0;9.;8.70;8.70e0;8.70E0,short_answer
Convert 5.547 x 10<sup>24</sup> molecules N<sub>2</sub>O to mol N<sub>2</sub>O.,9.211;9.211e0;9.211E0;9.21;9.21e0;9.21E0;9.2110;9.2110e0;9.2110E0;9.210;9.210e0;9.210E0;9.21;9.21e0;9.21E0;9.2100;9.2100e0;9.2100E0,short_answer
Convert 3.50 mol Br<sup>-</sup> to ions Br<sup>-</sup>.,2.11e24;2.11e24;2.11E24;2.1e24;2.1e24;2.1E24;2.110e24;2.110e24;2.110E24;2.10e24;2.10e24;2.10E24;2.1e24;2.1e24;2.1E24;2.100e24;2.100e24;2.100E24,short_answer
Convert 0.023 mol Ne to atoms Ne.,1.4e22;1.4e22;1.4E22;1e22;1e22;1E22;1.40e22;1.40e22;1.40E22;1.3e22;1.3e22;1.3E22;1e22;1e22;1E22;1.30e22;1.30e22;1.30E22,short_answer
Convert 2.6 x 10<sup>21</sup> molecules O<sub>2</sub> to mol O<sub>2</sub>.,0.0043;4.3e-3;4.3E-3;.0043;0.004;4e-3;4E-3;.004;0.00430;4.30e-3;4.30E-3;.00430;0.0042;4.2e-3;4.2E-3;.0042;0.004;4e-3;4E-3;.004;0.00420;4.20e-3;4.20E-3;.00420,short_answer
Convert 5 x 10<sup>23</sup> molecules NO<sub>2</sub> to mol NO<sub>2</sub>.,0.8;8e-1;8E-1;.8;0.80;8.0e-1;8.0E-1;.80;0.7;7e-1;7E-1;.7;0.70;7.0e-1;7.0E-1;.70,short_answer
Convert 2.12 x 10<sup>25</sup> molecules H<sub>2</sub> to mol H<sub>2</sub>.,35.2;3.52e1;3.52E1;35;3.5e1;3.5E1;35.;35.20;3.520e1;3.520E1;35.1;3.51e1;3.51E1;35;3.5e1;3.5E1;35.;35.10;3.510e1;3.510E1,short_answer
Convert 0.001064 mol NH<sub>3</sub> to molecules NH<sub>3</sub>.,6.408e20;6.408e20;6.408E20;6.41e20;6.41e20;6.41E20;6.4080e20;6.4080e20;6.4080E20;6.407e20;6.407e20;6.407E20;6.41e20;6.41e20;6.41E20;6.4070e20;6.4070e20;6.4070E20,short_answer
Convert 0.013 mol F<sup>-</sup> to ions F<sup>-</sup>.,7.8e21;7.8e21;7.8E21;8e21;8e21;8E21;7.80e21;7.80e21;7.80E21;7.7e21;7.7e21;7.7E21;8e21;8e21;8E21;7.70e21;7.70e21;7.70E21,short_answer
Convert 0.125 mol O<sub>2</sub> to molecules O<sub>2</sub>.,7.53e22;7.53e22;7.53E22;7.5e22;7.5e22;7.5E22;7.530e22;7.530e22;7.530E22;7.52e22;7.52e22;7.52E22;7.5e22;7.5e22;7.5E22;7.520e22;7.520e22;7.520E22,short_answer
Convert 1 x 10<sup>22</sup> ions NO<sub>3</sub><sup>-</sup> to mol NO<sub>3</sub><sup>-</sup>.,0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020;0.01;1e-2;1E-2;.01;0.010;1.0e-2;1.0E-2;.010,short_answer
Convert 1.45 x 10<sup>21</sup> ions Li<sup>+</sup> to mol Li<sup>+</sup>.,0.00241;2.41e-3;2.41E-3;.00241;0.0024;2.4e-3;2.4E-3;.0024;0.002410;2.410e-3;2.410E-3;.002410;0.00240;2.40e-3;2.40E-3;.00240;0.0024;2.4e-3;2.4E-3;.0024;0.002400;2.400e-3;2.400E-3;.002400,short_answer
Convert 3.55 mol H<sub>2</sub>O to molecules H<sub>2</sub>O.,2.14e24;2.14e24;2.14E24;2.1e24;2.1e24;2.1E24;2.140e24;2.140e24;2.140E24;2.13e24;2.13e24;2.13E24;2.1e24;2.1e24;2.1E24;2.130e24;2.130e24;2.130E24,short_answer
Convert 2 x 10<sup>25</sup> atoms H to mol H.,30;3e1;3E1;30.;3.0e1;3.0E1;30..;20;2e1;2E1;20.;2.0e1;2.0E1;20..,short_answer
Convert 2 mol Ti to atoms Ti.,1e24;1e24;1E24;1.0e24;1.0e24;1.0E24;0e0;0e0;0E0;0;0.,short_answer
Convert 28 mol HNO<sub>3</sub> to molecules HNO<sub>3</sub>.,1.7e25;1.7e25;1.7E25;2e25;2e25;2E25;1.70e25;1.70e25;1.70E25;1.6e25;1.6e25;1.6E25;2e25;2e25;2E25;1.60e25;1.60e25;1.60E25,short_answer
Convert 30 mol CO<sub>2</sub> to molecules CO<sub>2</sub>.,2e25;2e25;2E25;2.0e25;2.0e25;2.0E25;1e25;1e25;1E25;1.0e25;1.0e25;1.0E25,short_answer
Convert 7.05 x 10<sup>21</sup> ions NH<sub>4</sub><sup>+</sup> to mol NH<sub>4</sub><sup>+</sup>.,0.0117;1.17e-2;1.17E-2;.0117;0.012;1.2e-2;1.2E-2;.012;0.01170;1.170e-2;1.170E-2;.01170;0.0116;1.16e-2;1.16E-2;.0116;0.012;1.2e-2;1.2E-2;.012;0.01160;1.160e-2;1.160E-2;.01160,short_answer
Convert 6.20 x 10<sup>23</sup> molecules HNO<sub>3</sub> to mol HNO<sub>3</sub>.,1.03;1.03e0;1.03E0;1.0;1.0e0;1.0E0;1.030;1.030e0;1.030E0;1.02;1.02e0;1.02E0;1.0;1.0e0;1.0E0;1.020;1.020e0;1.020E0,short_answer
