question,correct_answers,question_type
Express 3.01 × 10<sup>-3</sup> in standard notation.,0.00301,short_answer
Express 0.13611 in scientific notation.,1.3611e-1;1.3611E-1,short_answer
Express 2.9 × 10<sup>0</sup> in standard notation.,2.9,short_answer
Express 5.101 × 10<sup>0</sup> in standard notation.,5.101,short_answer
Express 1.439 × 10<sup>1</sup> in standard notation.,14.39,short_answer
Express 0.09817 in scientific notation.,9.817e-2;9.817E-2,short_answer
Express 3.6061 × 10<sup>3</sup> in standard notation.,3606.1,short_answer
Express 0.00522 in scientific notation.,5.22e-3;5.22E-3,short_answer
Express 0.001427 in scientific notation.,1.427e-3;1.427E-3,short_answer
Express 2.862 × 10<sup>1</sup> in standard notation.,28.62,short_answer
Express 2.697 × 10<sup>1</sup> in standard notation.,26.97,short_answer
Express 7.352 × 10<sup>1</sup> in standard notation.,73.52,short_answer
Express 0.22 in scientific notation.,2.2e-1;2.2E-1,short_answer
Express 1.014 × 10<sup>1</sup> in standard notation.,10.14,short_answer
Express 4.179 × 10<sup>3</sup> in standard notation.,4179,short_answer
Express 9.2254 × 10<sup>-2</sup> in standard notation.,0.092254,short_answer
Express 1.4453 in scientific notation.,1.4453e0;1.4453E0,short_answer
Express 1.7 × 10<sup>-2</sup> in standard notation.,0.017,short_answer
Express 87.156 in scientific notation.,8.7156e1;8.7156E1,short_answer
Express 6.815 × 10<sup>-2</sup> in standard notation.,0.06815,short_answer
Express 1.121 × 10<sup>3</sup> in standard notation.,1121,short_answer
Express 349.74 in scientific notation.,3.4974e2;3.4974E2,short_answer
Express 5.291 × 10<sup>2</sup> in standard notation.,529.1,short_answer
Express 9.2 × 10<sup>1</sup> in standard notation.,92,short_answer
Express 0.0053895 in scientific notation.,5.3895e-3;5.3895E-3,short_answer
Express 1.5275 × 10<sup>2</sup> in standard notation.,152.75,short_answer
Express 8.0933 × 10<sup>2</sup> in standard notation.,809.33,short_answer
Express 2.3 × 10<sup>-3</sup> in standard notation.,0.0023,short_answer
Express 0.01149 in scientific notation.,1.149e-2;1.149E-2,short_answer
Express 0.591 in scientific notation.,5.91e-1;5.91E-1,short_answer
Express 3.2555 × 10<sup>4</sup> in standard notation.,32555,short_answer
Express 3.325 × 10<sup>-1</sup> in standard notation.,0.3325,short_answer
Express 3.9947 × 10<sup>0</sup> in standard notation.,3.9947,short_answer
Express 17409 in scientific notation.,1.7409e4;1.7409E4,short_answer
Express 2.3952 × 10<sup>3</sup> in standard notation.,2395.2,short_answer
Express 1.33 × 10<sup>-1</sup> in standard notation.,0.133,short_answer
Express 1.508 in scientific notation.,1.508e0;1.508E0,short_answer
Express 6.32 × 10<sup>0</sup> in standard notation.,6.32,short_answer
Express 0.0136 in scientific notation.,1.36e-2;1.36E-2,short_answer
Express 44.869 in scientific notation.,4.4869e1;4.4869E1,short_answer
Express 3.727 × 10<sup>2</sup> in standard notation.,372.7,short_answer
Express 0.42847 in scientific notation.,4.2847e-1;4.2847E-1,short_answer
Express 1.9107 in scientific notation.,1.9107e0;1.9107E0,short_answer
Express 7.4806 × 10<sup>-3</sup> in standard notation.,0.0074806,short_answer
Express 158.7 in scientific notation.,1.587e2;1.587E2,short_answer
Express 7.821 × 10<sup>0</sup> in standard notation.,7.821,short_answer
Express 0.013 in scientific notation.,1.3e-2;1.3E-2,short_answer
Express 3.65 × 10<sup>2</sup> in standard notation.,365,short_answer
Express 62038 in scientific notation.,6.2038e4;6.2038E4,short_answer
Express 1.2925 × 10<sup>-2</sup> in standard notation.,0.012925,short_answer
Express 3.57 in scientific notation.,3.57e0;3.57E0,short_answer
Express 0.019712 in scientific notation.,1.9712e-2;1.9712E-2,short_answer
Express 1.052 × 10<sup>-2</sup> in standard notation.,0.01052,short_answer
Express 3.745 × 10<sup>-3</sup> in standard notation.,0.003745,short_answer
Express 1.52 × 10<sup>0</sup> in standard notation.,1.52,short_answer
Express 0.0197 in scientific notation.,1.97e-2;1.97E-2,short_answer
Express 2.9504 × 10<sup>3</sup> in standard notation.,2950.4,short_answer
Express 0.09322 in scientific notation.,9.322e-2;9.322E-2,short_answer
Express 2.2163 × 10<sup>2</sup> in standard notation.,221.63,short_answer
Express 1.5 × 10<sup>-1</sup> in standard notation.,0.15,short_answer
Express 0.0059052 in scientific notation.,5.9052e-3;5.9052E-3,short_answer
Express 1.8018 × 10<sup>-1</sup> in standard notation.,0.18018,short_answer
Express 0.06505 in scientific notation.,6.505e-2;6.505E-2,short_answer
Express 1.6 × 10<sup>1</sup> in standard notation.,16,short_answer
Express 7.187 × 10<sup>-2</sup> in standard notation.,0.07187,short_answer
Express 1.07 × 10<sup>1</sup> in standard notation.,10.7,short_answer
Express 3.16 × 10<sup>2</sup> in standard notation.,316,short_answer
Express 14.84 in scientific notation.,1.484e1;1.484E1,short_answer
Express 2.8 × 10<sup>-3</sup> in standard notation.,0.0028,short_answer
Express 5.94 × 10<sup>-3</sup> in standard notation.,0.00594,short_answer
Express 3.4 × 10<sup>1</sup> in standard notation.,34,short_answer
Express 0.001928 in scientific notation.,1.928e-3;1.928E-3,short_answer
Express 2.7808 × 10<sup>3</sup> in standard notation.,2780.8,short_answer
Express 7.9 × 10<sup>-3</sup> in standard notation.,0.0079,short_answer
Express 3.7082 × 10<sup>-3</sup> in standard notation.,0.0037082,short_answer
Express 2.6904 × 10<sup>0</sup> in standard notation.,2.6904,short_answer
Express 169 in scientific notation.,1.69e2;1.69E2,short_answer
Express 2.3836 × 10<sup>-3</sup> in standard notation.,0.0023836,short_answer
Express 0.1471 in scientific notation.,1.471e-1;1.471E-1,short_answer
Express 52.619 in scientific notation.,5.2619e1;5.2619E1,short_answer
Express 25.206 in scientific notation.,2.5206e1;2.5206E1,short_answer
Express 17.9 in scientific notation.,1.79e1;1.79E1,short_answer
Express 6.413 × 10<sup>-1</sup> in standard notation.,0.6413,short_answer
Express 49971 in scientific notation.,4.9971e4;4.9971E4,short_answer
Express 5.413 in scientific notation.,5.413e0;5.413E0,short_answer
Express 0.0015 in scientific notation.,1.5e-3;1.5E-3,short_answer
Express 5.4 in scientific notation.,5.4e0;5.4E0,short_answer
Express 4.4828 × 10<sup>-1</sup> in standard notation.,0.44828,short_answer
Express 1.7 × 10<sup>-2</sup> in standard notation.,0.017,short_answer
Express 1.563 in scientific notation.,1.563e0;1.563E0,short_answer
Express 0.00197 in scientific notation.,1.97e-3;1.97E-3,short_answer
Express 7.5476 × 10<sup>-1</sup> in standard notation.,0.75476,short_answer
Express 2583 in scientific notation.,2.583e3;2.583E3,short_answer
Express 0.0066 in scientific notation.,6.6e-3;6.6E-3,short_answer
Express 40.31 in scientific notation.,4.031e1;4.031E1,short_answer
Express 1.7074 × 10<sup>1</sup> in standard notation.,17.074,short_answer
Express 33.605 in scientific notation.,3.3605e1;3.3605E1,short_answer
Express 9.8 × 10<sup>-1</sup> in standard notation.,0.98,short_answer
Express 2.9 in scientific notation.,2.9e0;2.9E0,short_answer
Express 5.4 × 10<sup>-1</sup> in standard notation.,0.54,short_answer
Express 4.236 × 10<sup>-1</sup> in standard notation.,0.4236,short_answer
Express 3.28 × 10<sup>-1</sup> in standard notation.,0.328,short_answer
Express 11191 in scientific notation.,1.1191e4;1.1191E4,short_answer
Express 1.6 × 10<sup>-3</sup> in standard notation.,0.0016,short_answer
Express 2.697 × 10<sup>3</sup> in standard notation.,2697,short_answer
Express 1.0564 in scientific notation.,1.0564e0;1.0564E0,short_answer
Express 70.12 in scientific notation.,7.012e1;7.012E1,short_answer
Express 0.44802 in scientific notation.,4.4802e-1;4.4802E-1,short_answer
Express 0.051 in scientific notation.,5.1e-2;5.1E-2,short_answer
Express 8.73 × 10<sup>-2</sup> in standard notation.,0.0873,short_answer
Express 5.42 × 10<sup>-2</sup> in standard notation.,0.0542,short_answer
Express 3.5 × 10<sup>-2</sup> in standard notation.,0.035,short_answer
Express 5.038 × 10<sup>1</sup> in standard notation.,50.38,short_answer
Express 0.658 in scientific notation.,6.58e-1;6.58E-1,short_answer
Express 1.2136 × 10<sup>4</sup> in standard notation.,12136,short_answer
Express 2.1 × 10<sup>-1</sup> in standard notation.,0.21,short_answer
Express 20709 in scientific notation.,2.0709e4;2.0709E4,short_answer
Express 4.1544 × 10<sup>3</sup> in standard notation.,4154.4,short_answer
Express 5.03 × 10<sup>-2</sup> in standard notation.,0.0503,short_answer
Express 2.8476 × 10<sup>1</sup> in standard notation.,28.476,short_answer
Express 0.0024 in scientific notation.,2.4e-3;2.4E-3,short_answer
Express 26393 in scientific notation.,2.6393e4;2.6393E4,short_answer
Express 204.62 in scientific notation.,2.0462e2;2.0462E2,short_answer
Express 5.5686 × 10<sup>3</sup> in standard notation.,5568.6,short_answer
Express 1.386 × 10<sup>-2</sup> in standard notation.,0.01386,short_answer
Express 1.33 × 10<sup>-2</sup> in standard notation.,0.0133,short_answer
Express 1.38 × 10<sup>1</sup> in standard notation.,13.8,short_answer
Express 0.0691 in scientific notation.,6.91e-2;6.91E-2,short_answer
Express 128.1 in scientific notation.,1.281e2;1.281E2,short_answer
Express 0.2305 in scientific notation.,2.305e-1;2.305E-1,short_answer
Express 12.546 in scientific notation.,1.2546e1;1.2546E1,short_answer
Express 5.6484 × 10<sup>-3</sup> in standard notation.,0.0056484,short_answer
Express 0.002704 in scientific notation.,2.704e-3;2.704E-3,short_answer
Express 7.82 × 10<sup>0</sup> in standard notation.,7.82,short_answer
Express 819 in scientific notation.,8.19e2;8.19E2,short_answer
Express 5.4868 × 10<sup>-1</sup> in standard notation.,0.54868,short_answer
Express 123.8 in scientific notation.,1.238e2;1.238E2,short_answer
Express 0.002404 in scientific notation.,2.404e-3;2.404E-3,short_answer
Express 0.017 in scientific notation.,1.7e-2;1.7E-2,short_answer
Express 3.284 × 10<sup>-3</sup> in standard notation.,0.003284,short_answer
Express 0.08944 in scientific notation.,8.944e-2;8.944E-2,short_answer
Express 2.733 × 10<sup>2</sup> in standard notation.,273.3,short_answer
Express 0.52 in scientific notation.,5.2e-1;5.2E-1,short_answer
Express 1.3103 × 10<sup>0</sup> in standard notation.,1.3103,short_answer
Express 59.2 in scientific notation.,5.92e1;5.92E1,short_answer
Express 5.2268 × 10<sup>0</sup> in standard notation.,5.2268,short_answer
Express 7.217 × 10<sup>0</sup> in standard notation.,7.217,short_answer
Express 7.5129 × 10<sup>0</sup> in standard notation.,7.5129,short_answer
Express 3.8711 × 10<sup>-3</sup> in standard notation.,0.0038711,short_answer
Express 2.59 × 10<sup>-2</sup> in standard notation.,0.0259,short_answer
Express 2.23 × 10<sup>-1</sup> in standard notation.,0.223,short_answer
Express 47.5 in scientific notation.,4.75e1;4.75E1,short_answer
Express 1.7885 × 10<sup>2</sup> in standard notation.,178.85,short_answer
Express 0.087081 in scientific notation.,8.7081e-2;8.7081E-2,short_answer
Express 3.78 × 10<sup>0</sup> in standard notation.,3.78,short_answer
Express 2.9 in scientific notation.,2.9e0;2.9E0,short_answer
Express 2.96 × 10<sup>0</sup> in standard notation.,2.96,short_answer
Express 0.008545 in scientific notation.,8.545e-3;8.545E-3,short_answer
Express 877.31 in scientific notation.,8.7731e2;8.7731E2,short_answer
Express 8.9315 × 10<sup>4</sup> in standard notation.,89315,short_answer
Express 0.12 in scientific notation.,1.2e-1;1.2E-1,short_answer
Express 1.376 × 10<sup>-3</sup> in standard notation.,0.001376,short_answer
Express 327.73 in scientific notation.,3.2773e2;3.2773E2,short_answer
Express 7.482 × 10<sup>3</sup> in standard notation.,7482,short_answer
Express 4.85 × 10<sup>-1</sup> in standard notation.,0.485,short_answer
Express 2.8 in scientific notation.,2.8e0;2.8E0,short_answer
Express 0.0081336 in scientific notation.,8.1336e-3;8.1336E-3,short_answer
Express 0.08808 in scientific notation.,8.808e-2;8.808E-2,short_answer
Express 0.0105 in scientific notation.,1.05e-2;1.05E-2,short_answer
Express 5.9698 × 10<sup>2</sup> in standard notation.,596.98,short_answer
Express 5.841 in scientific notation.,5.841e0;5.841E0,short_answer
Express 47032 in scientific notation.,4.7032e4;4.7032E4,short_answer
Express 13547 in scientific notation.,1.3547e4;1.3547E4,short_answer
Express 3.64 × 10<sup>-3</sup> in standard notation.,0.00364,short_answer
Express 0.271 in scientific notation.,2.71e-1;2.71E-1,short_answer
Express 2.577 × 10<sup>-3</sup> in standard notation.,0.002577,short_answer
Express 0.011 in scientific notation.,1.1e-2;1.1E-2,short_answer
Express 8.9897 × 10<sup>4</sup> in standard notation.,89897,short_answer
Express 2.1 × 10<sup>0</sup> in standard notation.,2.1,short_answer
Express 3.5 × 10<sup>1</sup> in standard notation.,35,short_answer
Express 3.2536 × 10<sup>-3</sup> in standard notation.,0.0032536,short_answer
Express 9.5 × 10<sup>1</sup> in standard notation.,95,short_answer
Express 2602.5 in scientific notation.,2.6025e3;2.6025E3,short_answer
Express 1.866 × 10<sup>3</sup> in standard notation.,1866,short_answer
Express 0.47885 in scientific notation.,4.7885e-1;4.7885E-1,short_answer
Express 2.588 × 10<sup>-1</sup> in standard notation.,0.2588,short_answer
Express 26.58 in scientific notation.,2.658e1;2.658E1,short_answer
Express 3360.3 in scientific notation.,3.3603e3;3.3603E3,short_answer
Express 0.00229 in scientific notation.,2.29e-3;2.29E-3,short_answer
Express 414.5 in scientific notation.,4.145e2;4.145E2,short_answer
Express 12.5 in scientific notation.,1.25e1;1.25E1,short_answer
Express 1.2 × 10<sup>1</sup> in standard notation.,12,short_answer
Express 196.54 in scientific notation.,1.9654e2;1.9654E2,short_answer
Express 14 in scientific notation.,1.4e1;1.4E1,short_answer
Express 2246.3 in scientific notation.,2.2463e3;2.2463E3,short_answer
Express 1847 in scientific notation.,1.847e3;1.847E3,short_answer
Express 1.4 × 10<sup>0</sup> in standard notation.,1.4,short_answer
Express 1.3 in scientific notation.,1.3e0;1.3E0,short_answer
Express 338 in scientific notation.,3.38e2;3.38E2,short_answer
Express 0.00165 in scientific notation.,1.65e-3;1.65E-3,short_answer
Express 1.13 × 10<sup>1</sup> in standard notation.,11.3,short_answer
Express 175.1 in scientific notation.,1.751e2;1.751E2,short_answer
Express 4.2 × 10<sup>1</sup> in standard notation.,42,short_answer
Express 9.72 in scientific notation.,9.72e0;9.72E0,short_answer
Express 43.893 in scientific notation.,4.3893e1;4.3893E1,short_answer
Express 0.435 in scientific notation.,4.35e-1;4.35E-1,short_answer
Express 1.6 × 10<sup>-2</sup> in standard notation.,0.016,short_answer
Express 0.0782 in scientific notation.,7.82e-2;7.82E-2,short_answer
Express 3.2633 × 10<sup>1</sup> in standard notation.,32.633,short_answer
Express 0.01722 in scientific notation.,1.722e-2;1.722E-2,short_answer
Express 1.2018 × 10<sup>-2</sup> in standard notation.,0.012018,short_answer
Express 0.023526 in scientific notation.,2.3526e-2;2.3526E-2,short_answer
Express 59833 in scientific notation.,5.9833e4;5.9833E4,short_answer
Express 16349 in scientific notation.,1.6349e4;1.6349E4,short_answer
Express 22 in scientific notation.,2.2e1;2.2E1,short_answer
Express 3.4725 × 10<sup>-1</sup> in standard notation.,0.34725,short_answer
Express 2.29 × 10<sup>2</sup> in standard notation.,229,short_answer
Express 0.0026719 in scientific notation.,2.6719e-3;2.6719E-3,short_answer
Express 3.782 × 10<sup>3</sup> in standard notation.,3782,short_answer
Express 0.010251 in scientific notation.,1.0251e-2;1.0251E-2,short_answer
Express 0.16 in scientific notation.,1.6e-1;1.6E-1,short_answer
Express 400.1 in scientific notation.,4.001e2;4.001E2,short_answer
Express 4.3 × 10<sup>0</sup> in standard notation.,4.3,short_answer
Express 7.3 × 10<sup>-2</sup> in standard notation.,0.073,short_answer
Express 4.9909 × 10<sup>-1</sup> in standard notation.,0.49909,short_answer
Express 0.515 in scientific notation.,5.15e-1;5.15E-1,short_answer
Express 1.426 × 10<sup>-1</sup> in standard notation.,0.1426,short_answer
Express 3.47 × 10<sup>-3</sup> in standard notation.,0.00347,short_answer
Express 2.28 × 10<sup>-1</sup> in standard notation.,0.228,short_answer
Express 1.49 in scientific notation.,1.49e0;1.49E0,short_answer
Express 6.8991 × 10<sup>3</sup> in standard notation.,6899.1,short_answer
Express 0.45 in scientific notation.,4.5e-1;4.5E-1,short_answer
Express 2.53 × 10<sup>-2</sup> in standard notation.,0.0253,short_answer
Express 0.0023175 in scientific notation.,2.3175e-3;2.3175E-3,short_answer
Express 114 in scientific notation.,1.14e2;1.14E2,short_answer
Express 3.4 × 10<sup>-3</sup> in standard notation.,0.0034,short_answer
Express 2.8 × 10<sup>-1</sup> in standard notation.,0.28,short_answer
Express 7.455 × 10<sup>-1</sup> in standard notation.,0.7455,short_answer
Express 6.97 × 10<sup>0</sup> in standard notation.,6.97,short_answer
Express 3.536 × 10<sup>0</sup> in standard notation.,3.536,short_answer
Express 3.3463 × 10<sup>-1</sup> in standard notation.,0.33463,short_answer
Express 0.03359 in scientific notation.,3.359e-2;3.359E-2,short_answer
Express 6.5679 × 10<sup>3</sup> in standard notation.,6567.9,short_answer
Express 0.00239 in scientific notation.,2.39e-3;2.39E-3,short_answer
Express 2.04 × 10<sup>1</sup> in standard notation.,20.4,short_answer
Express 1.666 × 10<sup>0</sup> in standard notation.,1.666,short_answer
Express 6.0498 × 10<sup>3</sup> in standard notation.,6049.8,short_answer
Express 1.107 × 10<sup>-3</sup> in standard notation.,0.001107,short_answer
Express 0.168 in scientific notation.,1.68e-1;1.68E-1,short_answer
Express 8.518 × 10<sup>-3</sup> in standard notation.,0.008518,short_answer
Express 0.00902 in scientific notation.,9.02e-3;9.02E-3,short_answer
Express 27.492 in scientific notation.,2.7492e1;2.7492E1,short_answer
Express 2.39 × 10<sup>0</sup> in standard notation.,2.39,short_answer
Express 0.55 in scientific notation.,5.5e-1;5.5E-1,short_answer
Express 2.627 × 10<sup>-3</sup> in standard notation.,0.002627,short_answer
Express 1.23 × 10<sup>1</sup> in standard notation.,12.3,short_answer
Express 7.485 × 10<sup>3</sup> in standard notation.,7485,short_answer
Express 0.005263 in scientific notation.,5.263e-3;5.263E-3,short_answer
Express 1.4258 × 10<sup>4</sup> in standard notation.,14258,short_answer
Express 3.7 × 10<sup>1</sup> in standard notation.,37,short_answer
Express 1.061 in scientific notation.,1.061e0;1.061E0,short_answer
Express 1.23 × 10<sup>1</sup> in standard notation.,12.3,short_answer
Express 4.95 × 10<sup>-3</sup> in standard notation.,0.00495,short_answer
Express 9.3931 × 10<sup>0</sup> in standard notation.,9.3931,short_answer
Express 0.92617 in scientific notation.,9.2617e-1;9.2617E-1,short_answer
Express 84 in scientific notation.,8.4e1;8.4E1,short_answer
Express 2.61 × 10<sup>1</sup> in standard notation.,26.1,short_answer
Express 0.09299 in scientific notation.,9.299e-2;9.299E-2,short_answer
Express 8.848 × 10<sup>-2</sup> in standard notation.,0.08848,short_answer
Express 2703.1 in scientific notation.,2.7031e3;2.7031E3,short_answer
Express 5.9018 in scientific notation.,5.9018e0;5.9018E0,short_answer
Express 2.4 × 10<sup>-3</sup> in standard notation.,0.0024,short_answer
Express 1.908 in scientific notation.,1.908e0;1.908E0,short_answer
Express 1.1 × 10<sup>-1</sup> in standard notation.,0.11,short_answer
Express 0.0027039 in scientific notation.,2.7039e-3;2.7039E-3,short_answer
Express 1.44 in scientific notation.,1.44e0;1.44E0,short_answer
Express 0.15655 in scientific notation.,1.5655e-1;1.5655E-1,short_answer
Express 0.0012 in scientific notation.,1.2e-3;1.2E-3,short_answer
Express 2.369 × 10<sup>1</sup> in standard notation.,23.69,short_answer
Express 3.727 × 10<sup>0</sup> in standard notation.,3.727,short_answer
Express 1283.1 in scientific notation.,1.2831e3;1.2831E3,short_answer
Express 2.13 × 10<sup>2</sup> in standard notation.,213,short_answer
Express 178.2 in scientific notation.,1.782e2;1.782E2,short_answer
Express 45 in scientific notation.,4.5e1;4.5E1,short_answer
Express 6.4 × 10<sup>-1</sup> in standard notation.,0.64,short_answer
Express 0.232 in scientific notation.,2.32e-1;2.32E-1,short_answer
Express 2.0568 × 10<sup>2</sup> in standard notation.,205.68,short_answer
Express 0.3029 in scientific notation.,3.029e-1;3.029E-1,short_answer
Express 0.062 in scientific notation.,6.2e-2;6.2E-2,short_answer
Express 4.226 × 10<sup>-2</sup> in standard notation.,0.04226,short_answer
Express 5.7 in scientific notation.,5.7e0;5.7E0,short_answer
Express 8.1701 × 10<sup>4</sup> in standard notation.,81701,short_answer
Express 0.26 in scientific notation.,2.6e-1;2.6E-1,short_answer
Express 5.47 × 10<sup>-1</sup> in standard notation.,0.547,short_answer
Express 4.9277 in scientific notation.,4.9277e0;4.9277E0,short_answer
Express 2.76 × 10<sup>-2</sup> in standard notation.,0.0276,short_answer
Express 8.1827 × 10<sup>-1</sup> in standard notation.,0.81827,short_answer
Express 1.2725 × 10<sup>-1</sup> in standard notation.,0.12725,short_answer
Express 0.0136 in scientific notation.,1.36e-2;1.36E-2,short_answer
Express 2.8 × 10<sup>-1</sup> in standard notation.,0.28,short_answer
Express 0.6552 in scientific notation.,6.552e-1;6.552E-1,short_answer
Express 5993 in scientific notation.,5.993e3;5.993E3,short_answer
Express 2.76 × 10<sup>0</sup> in standard notation.,2.76,short_answer
Express 3.7873 × 10<sup>0</sup> in standard notation.,3.7873,short_answer
Express 0.0201 in scientific notation.,2.01e-2;2.01E-2,short_answer
Express 4.23 × 10<sup>2</sup> in standard notation.,423,short_answer
Express 1.514 × 10<sup>-1</sup> in standard notation.,0.1514,short_answer
Express 4.743 × 10<sup>1</sup> in standard notation.,47.43,short_answer
Express 2281.2 in scientific notation.,2.2812e3;2.2812E3,short_answer
Express 5.7544 × 10<sup>3</sup> in standard notation.,5754.4,short_answer
Express 1.46 × 10<sup>-1</sup> in standard notation.,0.146,short_answer
Express 1.3593 × 10<sup>3</sup> in standard notation.,1359.3,short_answer
Express 0.024731 in scientific notation.,2.4731e-2;2.4731E-2,short_answer
Express 0.003093 in scientific notation.,3.093e-3;3.093E-3,short_answer
Express 17 in scientific notation.,1.7e1;1.7E1,short_answer
Express 8.31 in scientific notation.,8.31e0;8.31E0,short_answer
Express 4.14 × 10<sup>0</sup> in standard notation.,4.14,short_answer
Express 4.2603 × 10<sup>3</sup> in standard notation.,4260.3,short_answer
Express 9.32 × 10<sup>1</sup> in standard notation.,93.2,short_answer
Express 6.873 × 10<sup>-2</sup> in standard notation.,0.06873,short_answer
Express 5.88 × 10<sup>1</sup> in standard notation.,58.8,short_answer
Express 1.1527 × 10<sup>3</sup> in standard notation.,1152.7,short_answer
Express 1.69 × 10<sup>-1</sup> in standard notation.,0.169,short_answer
Express 7.698 × 10<sup>-3</sup> in standard notation.,0.007698,short_answer
Express 0.02185 in scientific notation.,2.185e-2;2.185E-2,short_answer
Express 0.0041 in scientific notation.,4.1e-3;4.1E-3,short_answer
Express 3.679 × 10<sup>1</sup> in standard notation.,36.79,short_answer
Express 939.6 in scientific notation.,9.396e2;9.396E2,short_answer
Express 57.38 in scientific notation.,5.738e1;5.738E1,short_answer
Express 1.8762 × 10<sup>3</sup> in standard notation.,1876.2,short_answer
Express 9.74 in scientific notation.,9.74e0;9.74E0,short_answer
Express 7.74 × 10<sup>2</sup> in standard notation.,774,short_answer
Express 8.4 × 10<sup>-2</sup> in standard notation.,0.084,short_answer
Express 2.8607 × 10<sup>-1</sup> in standard notation.,0.28607,short_answer
Express 2.497 × 10<sup>3</sup> in standard notation.,2497,short_answer
Express 9.5172 × 10<sup>-3</sup> in standard notation.,0.0095172,short_answer
Express 9.3662 × 10<sup>3</sup> in standard notation.,9366.2,short_answer
Express 1.38 × 10<sup>0</sup> in standard notation.,1.38,short_answer
Express 0.0018 in scientific notation.,1.8e-3;1.8E-3,short_answer
Express 8.493 in scientific notation.,8.493e0;8.493E0,short_answer
Express 0.0171 in scientific notation.,1.71e-2;1.71E-2,short_answer
Express 1.238 × 10<sup>-1</sup> in standard notation.,0.1238,short_answer
Express 2.79 × 10<sup>-2</sup> in standard notation.,0.0279,short_answer
Express 0.5115 in scientific notation.,5.115e-1;5.115E-1,short_answer
Express 26.29 in scientific notation.,2.629e1;2.629E1,short_answer
Express 0.0058231 in scientific notation.,5.8231e-3;5.8231E-3,short_answer
Express 7.0346 in scientific notation.,7.0346e0;7.0346E0,short_answer
Express 1.0037 × 10<sup>-2</sup> in standard notation.,0.010037,short_answer
Express 14449 in scientific notation.,1.4449e4;1.4449E4,short_answer
Express 0.32521 in scientific notation.,3.2521e-1;3.2521E-1,short_answer
Express 1.5 × 10<sup>-1</sup> in standard notation.,0.15,short_answer
Express 7.11 × 10<sup>-1</sup> in standard notation.,0.711,short_answer
Express 15612 in scientific notation.,1.5612e4;1.5612E4,short_answer
Express 0.022925 in scientific notation.,2.2925e-2;2.2925E-2,short_answer
Express 1.19 × 10<sup>-3</sup> in standard notation.,0.00119,short_answer
Express 9.08 × 10<sup>1</sup> in standard notation.,90.8,short_answer
Express 1117.8 in scientific notation.,1.1178e3;1.1178E3,short_answer
Express 46.3 in scientific notation.,4.63e1;4.63E1,short_answer
Express 1.6188 × 10<sup>3</sup> in standard notation.,1618.8,short_answer
