question,correct_answers,question_type
How many significant figures are in the number 1350?,3,short_answer
How many significant figures are in the number 5000?,1,short_answer
How many significant figures are in the number 0.000020260?,5,short_answer
How many significant figures are in the number 0.2122?,4,short_answer
How many significant figures are in the number 0.010?,2,short_answer
How many significant figures are in the number 40000?,1,short_answer
How many significant figures are in the number 1.0310?,5,short_answer
How many significant figures are in the number 146000?,3,short_answer
How many significant figures are in the number 0.00069?,2,short_answer
How many significant figures are in the number 0.000024?,2,short_answer
How many significant figures are in the number 0.0040?,2,short_answer
How many significant figures are in the number 0.106?,3,short_answer
How many significant figures are in the number 4.00?,3,short_answer
How many significant figures are in the number 0.5792?,4,short_answer
How many significant figures are in the number 0.00001354?,4,short_answer
How many significant figures are in the number 2660?,3,short_answer
How many significant figures are in the number 0.003020?,4,short_answer
How many significant figures are in the number 0.00002757?,4,short_answer
How many significant figures are in the number 70000?,1,short_answer
How many significant figures are in the number 10000?,1,short_answer
How many significant figures are in the number 100000?,1,short_answer
How many significant figures are in the number 27882.0?,6,short_answer
How many significant figures are in the number 79.10?,4,short_answer
How many significant figures are in the number 0.010110?,5,short_answer
How many significant figures are in the number 54800?,3,short_answer
How many significant figures are in the number 2.82540?,6,short_answer
How many significant figures are in the number 7890?,3,short_answer
How many significant figures are in the number 0.7?,1,short_answer
How many significant figures are in the number 432900?,4,short_answer
How many significant figures are in the number 73000?,2,short_answer
How many significant figures are in the number 167000?,3,short_answer
How many significant figures are in the number 0.0131076?,6,short_answer
How many significant figures are in the number 19000?,2,short_answer
How many significant figures are in the number 273800?,4,short_answer
How many significant figures are in the number 19000?,2,short_answer
How many significant figures are in the number 0.00586060?,6,short_answer
How many significant figures are in the number 480310?,5,short_answer
How many significant figures are in the number 0.00769680?,6,short_answer
How many significant figures are in the number 20?,1,short_answer
How many significant figures are in the number 0.255?,3,short_answer
How many significant figures are in the number 0.0163611?,6,short_answer
How many significant figures are in the number 0.71471?,5,short_answer
How many significant figures are in the number 0.00058960?,5,short_answer
How many significant figures are in the number 0.030?,2,short_answer
How many significant figures are in the number 10000?,1,short_answer
How many significant figures are in the number 1000?,1,short_answer
How many significant figures are in the number 409000?,3,short_answer
How many significant figures are in the number 178500?,4,short_answer
How many significant figures are in the number 0.458?,3,short_answer
How many significant figures are in the number 6.8060?,5,short_answer
How many significant figures are in the number 120000?,2,short_answer
How many significant figures are in the number 331100?,4,short_answer
How many significant figures are in the number 102690?,5,short_answer
How many significant figures are in the number 300000?,1,short_answer
How many significant figures are in the number 168000?,3,short_answer
How many significant figures are in the number 500?,1,short_answer
How many significant figures are in the number 221050?,5,short_answer
How many significant figures are in the number 2800?,2,short_answer
How many significant figures are in the number 2200?,2,short_answer
How many significant figures are in the number 487800?,4,short_answer
How many significant figures are in the number 300?,1,short_answer
How many significant figures are in the number 0.00321333?,6,short_answer
How many significant figures are in the number 0.1680?,4,short_answer
How many significant figures are in the number 0.0006?,1,short_answer
How many significant figures are in the number 0.0021?,2,short_answer
How many significant figures are in the number 0.0005696?,4,short_answer
How many significant figures are in the number 38300?,3,short_answer
How many significant figures are in the number 2.0?,2,short_answer
How many significant figures are in the number 0.000012676?,5,short_answer
How many significant figures are in the number 30000?,1,short_answer
How many significant figures are in the number 300?,1,short_answer
How many significant figures are in the number 0.0004?,1,short_answer
How many significant figures are in the number 0.0326?,3,short_answer
How many significant figures are in the number 200000?,1,short_answer
How many significant figures are in the number 28450?,4,short_answer
How many significant figures are in the number 0.770?,3,short_answer
How many significant figures are in the number 6680.?,4,short_answer
How many significant figures are in the number 0.05?,1,short_answer
How many significant figures are in the number 0.18?,2,short_answer
How many significant figures are in the number 0.64300?,5,short_answer
How many significant figures are in the number 0.00013?,2,short_answer
How many significant figures are in the number 756000?,3,short_answer
How many significant figures are in the number 1347.0?,5,short_answer
How many significant figures are in the number 4500?,2,short_answer
How many significant figures are in the number 200?,1,short_answer
How many significant figures are in the number 0.0032319?,5,short_answer
How many significant figures are in the number 0.95534?,5,short_answer
How many significant figures are in the number 86940?,4,short_answer
How many significant figures are in the number 200?,1,short_answer
How many significant figures are in the number 0.000022?,2,short_answer
How many significant figures are in the number 200000?,1,short_answer
How many significant figures are in the number 9000?,1,short_answer
How many significant figures are in the number 0.265386?,6,short_answer
How many significant figures are in the number 0.00003994?,4,short_answer
How many significant figures are in the number 2500?,2,short_answer
How many significant figures are in the number 0.0000200?,3,short_answer
How many significant figures are in the number 510?,2,short_answer
How many significant figures are in the number 0.0000105?,3,short_answer
How many significant figures are in the number 0.5?,1,short_answer
How many significant figures are in the number 0.11244?,5,short_answer
How many significant figures are in the number 82800?,3,short_answer
How many significant figures are in the number 0.035523?,5,short_answer
How many significant figures are in the number 0.482?,3,short_answer
How many significant figures are in the number 130?,2,short_answer
How many significant figures are in the number 0.0002?,1,short_answer
How many significant figures are in the number 120?,2,short_answer
How many significant figures are in the number 4240?,3,short_answer
How many significant figures are in the number 0.5615?,4,short_answer
How many significant figures are in the number 323.700?,6,short_answer
How many significant figures are in the number 3940?,3,short_answer
How many significant figures are in the number 200000?,1,short_answer
How many significant figures are in the number 2000?,1,short_answer
How many significant figures are in the number 0.00013?,2,short_answer
How many significant figures are in the number 1460?,3,short_answer
How many significant figures are in the number 40000?,1,short_answer
How many significant figures are in the number 0.1134?,4,short_answer
How many significant figures are in the number 90?,1,short_answer
How many significant figures are in the number 20000?,1,short_answer
How many significant figures are in the number 5820?,3,short_answer
How many significant figures are in the number 12475.0?,6,short_answer
How many significant figures are in the number 0.0048701?,5,short_answer
How many significant figures are in the number 0.10?,2,short_answer
How many significant figures are in the number 20?,1,short_answer
How many significant figures are in the number 100?,1,short_answer
How many significant figures are in the number 255000?,3,short_answer
How many significant figures are in the number 0.2?,1,short_answer
How many significant figures are in the number 0.0000826?,3,short_answer
How many significant figures are in the number 0.1?,1,short_answer
How many significant figures are in the number 0.05?,1,short_answer
How many significant figures are in the number 41900?,3,short_answer
How many significant figures are in the number 4280?,3,short_answer
How many significant figures are in the number 832840?,5,short_answer
How many significant figures are in the number 5500?,2,short_answer
How many significant figures are in the number 180000?,2,short_answer
How many significant figures are in the number 1100?,2,short_answer
How many significant figures are in the number 76000?,2,short_answer
How many significant figures are in the number 50200?,3,short_answer
How many significant figures are in the number 46500?,3,short_answer
How many significant figures are in the number 70?,1,short_answer
How many significant figures are in the number 60?,1,short_answer
How many significant figures are in the number 33.10?,4,short_answer
How many significant figures are in the number 0.008470?,4,short_answer
How many significant figures are in the number 0.2083?,4,short_answer
How many significant figures are in the number 20293.0?,6,short_answer
How many significant figures are in the number 909000?,3,short_answer
How many significant figures are in the number 0.0002?,1,short_answer
How many significant figures are in the number 0.000294449?,6,short_answer
How many significant figures are in the number 0.0006?,1,short_answer
How many significant figures are in the number 130?,2,short_answer
How many significant figures are in the number 0.035?,2,short_answer
How many significant figures are in the number 77000?,2,short_answer
How many significant figures are in the number 1040?,3,short_answer
How many significant figures are in the number 0.0012950?,5,short_answer
How many significant figures are in the number 200?,1,short_answer
How many significant figures are in the number 0.0002?,1,short_answer
How many significant figures are in the number 0.00040?,2,short_answer
How many significant figures are in the number 7000?,1,short_answer
How many significant figures are in the number 100?,1,short_answer
How many significant figures are in the number 100000?,1,short_answer
How many significant figures are in the number 2400?,2,short_answer
How many significant figures are in the number 210?,2,short_answer
How many significant figures are in the number 110800?,4,short_answer
How many significant figures are in the number 53.850?,5,short_answer
How many significant figures are in the number 0.00727430?,6,short_answer
How many significant figures are in the number 3.0480?,5,short_answer
How many significant figures are in the number 870000?,2,short_answer
How many significant figures are in the number 0.0021206?,5,short_answer
How many significant figures are in the number 0.233760?,6,short_answer
How many significant figures are in the number 500000?,1,short_answer
How many significant figures are in the number 810050?,5,short_answer
How many significant figures are in the number 0.07940?,4,short_answer
How many significant figures are in the number 0.0140040?,6,short_answer
How many significant figures are in the number 100000?,1,short_answer
How many significant figures are in the number 790.?,3,short_answer
How many significant figures are in the number 0.000239948?,6,short_answer
How many significant figures are in the number 0.0439139?,6,short_answer
How many significant figures are in the number 0.123756?,6,short_answer
How many significant figures are in the number 70.?,2,short_answer
How many significant figures are in the number 132.20?,5,short_answer
How many significant figures are in the number 0.00001140?,4,short_answer
How many significant figures are in the number 0.000295?,3,short_answer
How many significant figures are in the number 0.0000340?,3,short_answer
How many significant figures are in the number 51900?,3,short_answer
How many significant figures are in the number 0.00173?,3,short_answer
How many significant figures are in the number 814000?,3,short_answer
How many significant figures are in the number 28000?,2,short_answer
How many significant figures are in the number 0.00080103?,5,short_answer
How many significant figures are in the number 4600?,2,short_answer
How many significant figures are in the number 0.5?,1,short_answer
How many significant figures are in the number 0.0000765840?,6,short_answer
How many significant figures are in the number 0.0016?,2,short_answer
How many significant figures are in the number 10?,1,short_answer
How many significant figures are in the number 0.0002240?,4,short_answer
How many significant figures are in the number 10?,1,short_answer
How many significant figures are in the number 14050?,4,short_answer
How many significant figures are in the number 600000?,1,short_answer
How many significant figures are in the number 209.0?,4,short_answer
How many significant figures are in the number 0.0004?,1,short_answer
How many significant figures are in the number 0.0000643879?,6,short_answer
How many significant figures are in the number 263.0?,4,short_answer
How many significant figures are in the number 0.000337300?,6,short_answer
How many significant figures are in the number 28250?,4,short_answer
How many significant figures are in the number 0.0000247?,3,short_answer
How many significant figures are in the number 140?,2,short_answer
How many significant figures are in the number 500000?,1,short_answer
How many significant figures are in the number 0.00216529?,6,short_answer
How many significant figures are in the number 47970?,4,short_answer
How many significant figures are in the number 30000?,1,short_answer
How many significant figures are in the number 10000?,1,short_answer
How many significant figures are in the number 0.05?,1,short_answer
How many significant figures are in the number 0.005430?,4,short_answer
How many significant figures are in the number 160000?,2,short_answer
How many significant figures are in the number 198200?,4,short_answer
How many significant figures are in the number 10?,1,short_answer
How many significant figures are in the number 0.0000352954?,6,short_answer
How many significant figures are in the number 1.14940?,6,short_answer
How many significant figures are in the number 849690.?,6,short_answer
How many significant figures are in the number 0.000010097?,5,short_answer
How many significant figures are in the number 1820?,3,short_answer
How many significant figures are in the number 0.00159?,3,short_answer
How many significant figures are in the number 1000?,1,short_answer
How many significant figures are in the number 0.0007?,1,short_answer
How many significant figures are in the number 24000?,2,short_answer
How many significant figures are in the number 970000?,2,short_answer
How many significant figures are in the number 2900?,2,short_answer
How many significant figures are in the number 100?,1,short_answer
How many significant figures are in the number 74000?,2,short_answer
How many significant figures are in the number 0.85448?,5,short_answer
How many significant figures are in the number 0.11181?,5,short_answer
How many significant figures are in the number 0.4?,1,short_answer
How many significant figures are in the number 0.000029307?,5,short_answer
How many significant figures are in the number 641140?,5,short_answer
How many significant figures are in the number 9.50?,3,short_answer
How many significant figures are in the number 0.000402?,3,short_answer
How many significant figures are in the number 0.03544?,4,short_answer
How many significant figures are in the number 0.04279?,4,short_answer
How many significant figures are in the number 9000?,1,short_answer
How many significant figures are in the number 0.3361?,4,short_answer
How many significant figures are in the number 442910.?,6,short_answer
How many significant figures are in the number 239340?,5,short_answer
How many significant figures are in the number 0.0000618?,3,short_answer
How many significant figures are in the number 0.0062?,2,short_answer
How many significant figures are in the number 0.048010?,5,short_answer
How many significant figures are in the number 552000?,3,short_answer
How many significant figures are in the number 20?,1,short_answer
How many significant figures are in the number 633100?,4,short_answer
How many significant figures are in the number 4000?,1,short_answer
How many significant figures are in the number 0.00019359?,5,short_answer
How many significant figures are in the number 630000?,2,short_answer
How many significant figures are in the number 17400?,3,short_answer
How many significant figures are in the number 3.20?,3,short_answer
How many significant figures are in the number 272560?,5,short_answer
How many significant figures are in the number 878030?,5,short_answer
How many significant figures are in the number 0.00047?,2,short_answer
How many significant figures are in the number 33230?,4,short_answer
How many significant figures are in the number 598000?,3,short_answer
How many significant figures are in the number 0.00027135?,5,short_answer
How many significant figures are in the number 0.0135853?,6,short_answer
How many significant figures are in the number 30?,1,short_answer
How many significant figures are in the number 67900?,3,short_answer
How many significant figures are in the number 0.000056?,2,short_answer
How many significant figures are in the number 0.0495?,3,short_answer
How many significant figures are in the number 30000?,1,short_answer
How many significant figures are in the number 0.0000774768?,6,short_answer
How many significant figures are in the number 0.000021?,2,short_answer
How many significant figures are in the number 4700?,2,short_answer
How many significant figures are in the number 100?,1,short_answer
How many significant figures are in the number 31800?,3,short_answer
How many significant figures are in the number 0.00005?,1,short_answer
How many significant figures are in the number 0.39?,2,short_answer
How many significant figures are in the number 341000?,3,short_answer
How many significant figures are in the number 0.00003577?,4,short_answer
How many significant figures are in the number 100000?,1,short_answer
How many significant figures are in the number 0.743978?,6,short_answer
How many significant figures are in the number 500?,1,short_answer
How many significant figures are in the number 0.000083520?,5,short_answer
How many significant figures are in the number 120?,2,short_answer
How many significant figures are in the number 74560?,4,short_answer
How many significant figures are in the number 10010?,4,short_answer
How many significant figures are in the number 30250?,4,short_answer
How many significant figures are in the number 5000?,1,short_answer
How many significant figures are in the number 440.?,3,short_answer
How many significant figures are in the number 100000?,1,short_answer
How many significant figures are in the number 280?,2,short_answer
How many significant figures are in the number 63040?,4,short_answer
How many significant figures are in the number 0.00013879?,5,short_answer
How many significant figures are in the number 0.008819?,4,short_answer
How many significant figures are in the number 0.00006?,1,short_answer
How many significant figures are in the number 920?,2,short_answer
How many significant figures are in the number 0.0015?,2,short_answer
How many significant figures are in the number 0.009?,1,short_answer
How many significant figures are in the number 241060?,5,short_answer
How many significant figures are in the number 0.00152522?,6,short_answer
How many significant figures are in the number 130000?,2,short_answer
How many significant figures are in the number 0.0292?,3,short_answer
How many significant figures are in the number 200?,1,short_answer
How many significant figures are in the number 30000?,1,short_answer
How many significant figures are in the number 9400.?,4,short_answer
How many significant figures are in the number 237350?,5,short_answer
How many significant figures are in the number 1000?,1,short_answer
How many significant figures are in the number 0.0165309?,6,short_answer
How many significant figures are in the number 0.1840?,4,short_answer
How many significant figures are in the number 394000?,3,short_answer
How many significant figures are in the number 0.032?,2,short_answer
How many significant figures are in the number 320400?,4,short_answer
How many significant figures are in the number 0.00068?,2,short_answer
How many significant figures are in the number 0.007?,1,short_answer
How many significant figures are in the number 50?,1,short_answer
How many significant figures are in the number 8000?,1,short_answer
How many significant figures are in the number 140000?,2,short_answer
How many significant figures are in the number 5.23960?,6,short_answer
How many significant figures are in the number 20?,1,short_answer
How many significant figures are in the number 300?,1,short_answer
How many significant figures are in the number 239580?,5,short_answer
How many significant figures are in the number 21100?,3,short_answer
How many significant figures are in the number 0.25524?,5,short_answer
How many significant figures are in the number 300?,1,short_answer
How many significant figures are in the number 1100?,2,short_answer
How many significant figures are in the number 400000?,1,short_answer
How many significant figures are in the number 100?,1,short_answer
How many significant figures are in the number 949000?,3,short_answer
How many significant figures are in the number 380000?,2,short_answer
How many significant figures are in the number 279200?,4,short_answer
How many significant figures are in the number 43.270?,5,short_answer
How many significant figures are in the number 0.000054687?,5,short_answer
How many significant figures are in the number 529000?,3,short_answer
How many significant figures are in the number 0.00034085?,5,short_answer
How many significant figures are in the number 0.015871?,5,short_answer
How many significant figures are in the number 200?,1,short_answer
How many significant figures are in the number 0.000060500?,5,short_answer
How many significant figures are in the number 800000?,1,short_answer
How many significant figures are in the number 180000?,2,short_answer
How many significant figures are in the number 0.000476180?,6,short_answer
How many significant figures are in the number 0.0242?,3,short_answer
How many significant figures are in the number 0.00006266?,4,short_answer
How many significant figures are in the number 0.002699?,4,short_answer
How many significant figures are in the number 0.00009?,1,short_answer
How many significant figures are in the number 439000?,3,short_answer
How many significant figures are in the number 0.00095?,2,short_answer
How many significant figures are in the number 44030.?,5,short_answer
How many significant figures are in the number 20000?,1,short_answer
How many significant figures are in the number 0.58?,2,short_answer
How many significant figures are in the number 800000?,1,short_answer
How many significant figures are in the number 520.?,3,short_answer
How many significant figures are in the number 0.0000670?,3,short_answer
How many significant figures are in the number 0.000210530?,6,short_answer
How many significant figures are in the number 1920?,3,short_answer
How many significant figures are in the number 5.0?,2,short_answer
How many significant figures are in the number 9000?,1,short_answer
How many significant figures are in the number 9500?,2,short_answer
How many significant figures are in the number 0.0001246?,4,short_answer
How many significant figures are in the number 0.000426?,3,short_answer
How many significant figures are in the number 130?,2,short_answer
How many significant figures are in the number 155000?,3,short_answer
How many significant figures are in the number 0.0017692?,5,short_answer
How many significant figures are in the number 0.9846?,4,short_answer
How many significant figures are in the number 0.91045?,5,short_answer
How many significant figures are in the number 0.252596?,6,short_answer
How many significant figures are in the number 1000?,1,short_answer
How many significant figures are in the number 2000?,1,short_answer
How many significant figures are in the number 0.03670?,4,short_answer
How many significant figures are in the number 0.000140?,3,short_answer
How many significant figures are in the number 5440.?,4,short_answer
How many significant figures are in the number 28100?,3,short_answer
How many significant figures are in the number 0.00261715?,6,short_answer
How many significant figures are in the number 2620.?,4,short_answer
How many significant figures are in the number 1180.?,4,short_answer
How many significant figures are in the number 120.?,3,short_answer
How many significant figures are in the number 200?,1,short_answer
How many significant figures are in the number 0.0000253?,3,short_answer
How many significant figures are in the number 670030?,5,short_answer
How many significant figures are in the number 0.2?,1,short_answer
How many significant figures are in the number 0.0023?,2,short_answer
How many significant figures are in the number 340000?,2,short_answer
How many significant figures are in the number 10200?,3,short_answer
How many significant figures are in the number 455200?,4,short_answer
How many significant figures are in the number 0.00005?,1,short_answer
How many significant figures are in the number 100000?,1,short_answer
How many significant figures are in the number 1000?,1,short_answer
How many significant figures are in the number 1700?,2,short_answer
How many significant figures are in the number 13400?,3,short_answer
How many significant figures are in the number 30000?,1,short_answer
How many significant figures are in the number 0.000106190?,6,short_answer
How many significant figures are in the number 155880?,5,short_answer
How many significant figures are in the number 0.000236184?,6,short_answer
How many significant figures are in the number 0.00001750?,4,short_answer
How many significant figures are in the number 31000?,2,short_answer
How many significant figures are in the number 900?,1,short_answer
How many significant figures are in the number 187190?,5,short_answer
How many significant figures are in the number 0.0000160?,3,short_answer
How many significant figures are in the number 47000?,2,short_answer
How many significant figures are in the number 0.02?,1,short_answer
How many significant figures are in the number 260000?,2,short_answer
How many significant figures are in the number 0.2?,1,short_answer
How many significant figures are in the number 17930?,4,short_answer
How many significant figures are in the number 0.00003277?,4,short_answer
How many significant figures are in the number 40?,1,short_answer
How many significant figures are in the number 0.0011089?,5,short_answer
How many significant figures are in the number 0.0004?,1,short_answer
How many significant figures are in the number 130000?,2,short_answer
How many significant figures are in the number 0.0304666?,6,short_answer
How many significant figures are in the number 0.0269?,3,short_answer
How many significant figures are in the number 1500?,2,short_answer
How many significant figures are in the number 2300?,2,short_answer
How many significant figures are in the number 120?,2,short_answer
How many significant figures are in the number 106000?,3,short_answer
How many significant figures are in the number 57079.0?,6,short_answer
How many significant figures are in the number 0.00157236?,6,short_answer
How many significant figures are in the number 0.003986?,4,short_answer
How many significant figures are in the number 56290?,4,short_answer
How many significant figures are in the number 0.0000119992?,6,short_answer
How many significant figures are in the number 800000?,1,short_answer
How many significant figures are in the number 0.97594?,5,short_answer
How many significant figures are in the number 0.0498?,3,short_answer
How many significant figures are in the number 20000?,1,short_answer
How many significant figures are in the number 10800?,3,short_answer
How many significant figures are in the number 0.0000207?,3,short_answer
How many significant figures are in the number 4840?,3,short_answer
How many significant figures are in the number 20.?,2,short_answer
How many significant figures are in the number 0.0000250?,3,short_answer
How many significant figures are in the number 12.0?,3,short_answer
How many significant figures are in the number 54.10?,4,short_answer
How many significant figures are in the number 30?,1,short_answer
How many significant figures are in the number 110000?,2,short_answer
How many significant figures are in the number 0.5?,1,short_answer
How many significant figures are in the number 1.19960?,6,short_answer
How many significant figures are in the number 0.00266499?,6,short_answer
How many significant figures are in the number 0.47?,2,short_answer
How many significant figures are in the number 894500?,4,short_answer
How many significant figures are in the number 0.120?,3,short_answer
How many significant figures are in the number 155700?,4,short_answer
How many significant figures are in the number 74680?,4,short_answer
How many significant figures are in the number 52600?,3,short_answer
How many significant figures are in the number 100?,1,short_answer
How many significant figures are in the number 0.000014?,2,short_answer
How many significant figures are in the number 0.098291?,5,short_answer
How many significant figures are in the number 0.00050569?,5,short_answer
How many significant figures are in the number 0.072?,2,short_answer
How many significant figures are in the number 0.00076?,2,short_answer
How many significant figures are in the number 0.00020406?,5,short_answer
How many significant figures are in the number 15200?,3,short_answer
How many significant figures are in the number 0.0016?,2,short_answer
How many significant figures are in the number 152100?,4,short_answer
How many significant figures are in the number 1000?,1,short_answer
How many significant figures are in the number 940?,2,short_answer
How many significant figures are in the number 500000?,1,short_answer
How many significant figures are in the number 31000?,2,short_answer
How many significant figures are in the number 15220?,4,short_answer
How many significant figures are in the number 101450.?,6,short_answer
How many significant figures are in the number 340?,2,short_answer
How many significant figures are in the number 0.0000184?,3,short_answer
How many significant figures are in the number 0.006086?,4,short_answer
How many significant figures are in the number 0.000940?,3,short_answer
How many significant figures are in the number 1476.0?,5,short_answer
How many significant figures are in the number 0.000051034?,5,short_answer
How many significant figures are in the number 40700?,3,short_answer
How many significant figures are in the number 50000?,1,short_answer
How many significant figures are in the number 0.434996?,6,short_answer
How many significant figures are in the number 0.58680?,5,short_answer
How many significant figures are in the number 0.001?,1,short_answer
How many significant figures are in the number 22900?,3,short_answer
How many significant figures are in the number 0.01?,1,short_answer
How many significant figures are in the number 1000?,1,short_answer
How many significant figures are in the number 0.00534848?,6,short_answer
How many significant figures are in the number 1500?,2,short_answer
How many significant figures are in the number 640?,2,short_answer
How many significant figures are in the number 1050?,3,short_answer
How many significant figures are in the number 0.08?,1,short_answer
How many significant figures are in the number 1080?,3,short_answer
How many significant figures are in the number 0.00004430?,4,short_answer
How many significant figures are in the number 0.0000758781?,6,short_answer
How many significant figures are in the number 2.80?,3,short_answer
How many significant figures are in the number 0.0009611?,4,short_answer
How many significant figures are in the number 200?,1,short_answer
How many significant figures are in the number 40000?,1,short_answer
How many significant figures are in the number 16.20?,4,short_answer
How many significant figures are in the number 288200?,4,short_answer
How many significant figures are in the number 0.00110?,3,short_answer
How many significant figures are in the number 1630?,3,short_answer
How many significant figures are in the number 0.0001734?,4,short_answer
How many significant figures are in the number 0.0000294829?,6,short_answer
How many significant figures are in the number 10000?,1,short_answer
How many significant figures are in the number 0.067780?,5,short_answer
How many significant figures are in the number 995300?,4,short_answer
How many significant figures are in the number 0.0035364?,5,short_answer
How many significant figures are in the number 228.90?,5,short_answer
How many significant figures are in the number 0.03690?,4,short_answer
How many significant figures are in the number 1400?,2,short_answer
How many significant figures are in the number 131000?,3,short_answer
How many significant figures are in the number 6000?,1,short_answer
How many significant figures are in the number 0.046253?,5,short_answer
How many significant figures are in the number 0.0000149170?,6,short_answer
How many significant figures are in the number 0.012056?,5,short_answer
How many significant figures are in the number 0.00045?,2,short_answer
How many significant figures are in the number 10000?,1,short_answer
How many significant figures are in the number 0.030?,2,short_answer
How many significant figures are in the number 3410?,3,short_answer
How many significant figures are in the number 19500?,3,short_answer
How many significant figures are in the number 2000?,1,short_answer
How many significant figures are in the number 166000?,3,short_answer
How many significant figures are in the number 9.9730?,5,short_answer
How many significant figures are in the number 0.20?,2,short_answer
How many significant figures are in the number 0.0000352?,3,short_answer
How many significant figures are in the number 0.0080?,2,short_answer
How many significant figures are in the number 20000?,1,short_answer
How many significant figures are in the number 143840?,5,short_answer
How many significant figures are in the number 500000?,1,short_answer
How many significant figures are in the number 10400?,3,short_answer
How many significant figures are in the number 980?,2,short_answer
How many significant figures are in the number 3000?,1,short_answer
How many significant figures are in the number 300000?,1,short_answer
How many significant figures are in the number 11630?,4,short_answer
How many significant figures are in the number 1.0?,2,short_answer
How many significant figures are in the number 0.00007188?,4,short_answer
How many significant figures are in the number 434370?,5,short_answer
How many significant figures are in the number 280000?,2,short_answer
How many significant figures are in the number 130000?,2,short_answer
How many significant figures are in the number 3000?,1,short_answer
How many significant figures are in the number 0.50?,2,short_answer
How many significant figures are in the number 513980?,5,short_answer
How many significant figures are in the number 2340?,3,short_answer
How many significant figures are in the number 420000?,2,short_answer
How many significant figures are in the number 0.1?,1,short_answer
How many significant figures are in the number 0.0002852?,4,short_answer
How many significant figures are in the number 473000?,3,short_answer
How many significant figures are in the number 10.?,2,short_answer
How many significant figures are in the number 30000?,1,short_answer
How many significant figures are in the number 0.0587966?,6,short_answer
How many significant figures are in the number 0.233900?,6,short_answer
How many significant figures are in the number 4200?,2,short_answer
How many significant figures are in the number 49100?,3,short_answer
How many significant figures are in the number 0.96?,2,short_answer
How many significant figures are in the number 0.012?,2,short_answer
How many significant figures are in the number 0.9?,1,short_answer
How many significant figures are in the number 0.000145500?,6,short_answer
How many significant figures are in the number 0.00284080?,6,short_answer
How many significant figures are in the number 20000?,1,short_answer
How many significant figures are in the number 100?,1,short_answer
How many significant figures are in the number 22500?,3,short_answer
