question,correct_answers,question_type
"In a 0.0023 g sample of PF<sub>3</sub>, how much P is present (in g)?",0.00081;8.1e-4;8.1E-4;.00081;0.0008;8e-4;8E-4;.0008;0.000810;8.10e-4;8.10E-4;.000810;0.00080;8.0e-4;8.0E-4;.00080;0.0008;8e-4;8E-4;.0008;0.000800;8.00e-4;8.00E-4;.000800,short_answer
"In a 0.001476 mol sample of NH<sub>4</sub>Cl, how many grams of H are present?",0.005951;5.951e-3;5.951E-3;.005951;0.00595;5.95e-3;5.95E-3;.00595;0.0059512;5.9512e-3;5.9512E-3;.0059512;0.005952;5.952e-3;5.952E-3;.005952;0.00595;5.95e-3;5.95E-3;.00595;0.0059520;5.9520e-3;5.9520E-3;.0059520,short_answer
"In a 2.517 mol sample of Tl<sub>2</sub>O, how many moles of O are present?",2.517;2.517e0;2.517E0;2.52;2.52e0;2.52E0;2.5170;2.5170e0;2.5170E0;2.516;2.516e0;2.516E0;2.52;2.52e0;2.52E0;2.5160;2.5160e0;2.5160E0,short_answer
How many atoms of O are in 1.4354 mol of V<sub>2</sub>O<sub>5</sub>?,4.3221e24;4.3221e24;4.3221E24;4.322e24;4.322e24;4.322E24;4.32209e24;4.32209e24;4.32209E24;4.3220e24;4.3220e24;4.3220E24;4.322e24;4.322e24;4.322E24;4.32200e24;4.32200e24;4.32200E24,short_answer
How many g of Fe<sub>2</sub>O<sub>3</sub> are in 0.00148 mol of Fe<sub>2</sub>O<sub>3</sub>?,0.236;2.36e-1;2.36E-1;.236;0.24;2.4e-1;2.4E-1;.24;0.2363;2.363e-1;2.363E-1;.2363;0.237;2.37e-1;2.37E-1;.237;0.24;2.4e-1;2.4E-1;.24;0.2370;2.370e-1;2.370E-1;.2370,short_answer
How much S (in g) could one isolate from 77.83 g of SO<sub>2</sub>?,38.95;3.895e1;3.895E1;39.0;3.90e1;3.90E1;38.953;3.8953e1;3.8953E1;38.96;3.896e1;3.896E1;39.0;3.90e1;3.90E1;38.960;3.8960e1;3.8960E1,short_answer
How much S (in mol) could one isolate from 3.918 g of CuSO<sub>4</sub>?,0.02455;2.455e-2;2.455E-2;.02455;0.0245;2.45e-2;2.45E-2;.0245;0.024549;2.4549e-2;2.4549E-2;.024549;0.02454;2.454e-2;2.454E-2;.02454;0.0245;2.45e-2;2.45E-2;.0245;0.024540;2.4540e-2;2.4540E-2;.024540,short_answer
How much Tc (in g) could one isolate from 0.0281 mol of TcCl<sub>4</sub>?,2.75;2.75e0;2.75E0;2.8;2.8e0;2.8E0;2.751;2.751e0;2.751E0;2.76;2.76e0;2.76E0;2.8;2.8e0;2.8E0;2.760;2.760e0;2.760E0,short_answer
How many g of O are in 63.184 mol of KNO<sub>3</sub>?,3032.6;3.0326e3;3.0326E3;3033;3.033e3;3.033E3;3033.;3032.64;3.03264e3;3.03264E3;3032.7;3.0327e3;3.0327E3;3033;3.033e3;3.033E3;3033.;3032.70;3.03270e3;3.03270E3,short_answer
How many g of F are in 0.00271 mol of BaF<sub>2</sub>?,0.103;1.03e-1;1.03E-1;.103;0.10;1.0e-1;1.0E-1;.10;0.1030;1.030e-1;1.030E-1;.1030;0.102;1.02e-1;1.02E-1;.102;0.10;1.0e-1;1.0E-1;.10;0.1020;1.020e-1;1.020E-1;.1020,short_answer
How much Ba (in mol) could one isolate from 0.168 mol of BaF<sub>2</sub>?,0.168;1.68e-1;1.68E-1;.168;0.17;1.7e-1;1.7E-1;.17;0.1680;1.680e-1;1.680E-1;.1680;0.167;1.67e-1;1.67E-1;.167;0.17;1.7e-1;1.7E-1;.17;0.1670;1.670e-1;1.670E-1;.1670,short_answer
How much F (in g) could one isolate from 14 g of MgF<sub>2</sub>?,8.5;8.5e0;8.5E0;9;9e0;9E0;9.;8.54;8.54e0;8.54E0;8.6;8.6e0;8.6E0;9;9e0;9E0;9.;8.60;8.60e0;8.60E0,short_answer
How many atoms of P are in 1.7440 mol of AlP?,1.0503e24;1.0503e24;1.0503E24;1.050e24;1.050e24;1.050E24;1.05026e24;1.05026e24;1.05026E24;1.0502e24;1.0502e24;1.0502E24;1.050e24;1.050e24;1.050E24;1.05020e24;1.05020e24;1.05020E24,short_answer
"In a 0.00510 mol sample of SrCl<sub>2</sub>, how many moles of Sr are present?",0.00510;5.10e-3;5.10E-3;.00510;0.0051;5.1e-3;5.1E-3;.0051;0.005100;5.100e-3;5.100E-3;.005100;0.00509;5.09e-3;5.09E-3;.00509;0.0051;5.1e-3;5.1E-3;.0051;0.005090;5.090e-3;5.090E-3;.005090,short_answer
How much CaCO<sub>3</sub> (in mol) could one isolate from 0.15348 g of CaCO<sub>3</sub>?,0.0015335;1.5335e-3;1.5335E-3;.0015335;0.001533;1.533e-3;1.533E-3;.001533;0.00153348;1.53348e-3;1.53348E-3;.00153348;0.0015334;1.5334e-3;1.5334E-3;.0015334;0.001533;1.533e-3;1.533E-3;.001533;0.00153340;1.53340e-3;1.53340E-3;.00153340,short_answer
How many g of RhCl<sub>3</sub> are in 0.056 mol of RhCl<sub>3</sub>?,12;1.2e1;1.2E1;12.;10;1e1;1E1;11.7;1.17e1;1.17E1;11;1.1e1;1.1E1;11.;10;1e1;1E1;11.0;1.10e1;1.10E1,short_answer
"In a 0.002473 mol sample of C<sub>6</sub>H<sub>6</sub>, how many moles of H are present?",0.01484;1.484e-2;1.484E-2;.01484;0.0148;1.48e-2;1.48E-2;.0148;0.014838;1.4838e-2;1.4838E-2;.014838;0.01483;1.483e-2;1.483E-2;.01483;0.0148;1.48e-2;1.48E-2;.0148;0.014830;1.4830e-2;1.4830E-2;.014830,short_answer
"In a 97.315 mol sample of OsCl<sub>3</sub>, how many grams of Os are present?",18512;1.8512e4;1.8512E4;18512.;18510;1.851e4;1.851E4;18512.2;1.85122e4;1.85122E4;18513;1.8513e4;1.8513E4;18513.;18510;1.851e4;1.851E4;18513.0;1.85130e4;1.85130E4,short_answer
"In a 16.4 mol sample of CH<sub>4</sub>, how many grams of H are present?",66.1;6.61e1;6.61E1;66;6.6e1;6.6E1;66.;66.12;6.612e1;6.612E1;66.2;6.62e1;6.62E1;66;6.6e1;6.6E1;66.;66.20;6.620e1;6.620E1,short_answer
How many grams of O are in 0.003600 g of LiOH?,0.002405;2.405e-3;2.405E-3;.002405;0.00241;2.41e-3;2.41E-3;.00241;0.0024052;2.4052e-3;2.4052E-3;.0024052;0.002406;2.406e-3;2.406E-3;.002406;0.00241;2.41e-3;2.41E-3;.00241;0.0024060;2.4060e-3;2.4060E-3;.0024060,short_answer
"In a 0.004706 mol sample of C<sub>2</sub>H<sub>2</sub>, how many moles of C are present?",0.009412;9.412e-3;9.412E-3;.009412;0.00941;9.41e-3;9.41E-3;.00941;0.0094120;9.4120e-3;9.4120E-3;.0094120;0.009411;9.411e-3;9.411E-3;.009411;0.00941;9.41e-3;9.41E-3;.00941;0.0094110;9.4110e-3;9.4110E-3;.0094110,short_answer
"In a 0.00198 g sample of ZnCl<sub>2</sub>, how many moles of ZnCl<sub>2</sub> are present?",0.0000145;1.45e-5;1.45E-5;.0000145;0.000015;1.5e-5;1.5E-5;.000015;0.00001453;1.453e-5;1.453E-5;.00001453;0.0000146;1.46e-5;1.46E-5;.0000146;0.000015;1.5e-5;1.5E-5;.000015;0.00001460;1.460e-5;1.460E-5;.00001460,short_answer
How much Na<sub>2</sub>CO<sub>3</sub> (in g) could one isolate from 0.346 mol of Na<sub>2</sub>CO<sub>3</sub>?,36.7;3.67e1;3.67E1;37;3.7e1;3.7E1;37.;36.67;3.667e1;3.667E1;36.6;3.66e1;3.66E1;37;3.7e1;3.7E1;37.;36.60;3.660e1;3.660E1,short_answer
How much C (in g) could one isolate from 9.93 g of CBr<sub>4</sub>?,0.360;3.60e-1;3.60E-1;.360;0.36;3.6e-1;3.6E-1;.36;0.3596;3.596e-1;3.596E-1;.3596;0.359;3.59e-1;3.59E-1;.359;0.36;3.6e-1;3.6E-1;.36;0.3590;3.590e-1;3.590E-1;.3590,short_answer
"In a 1.18 mol sample of WF<sub>6</sub>, how many atoms of F are present?",4.26e24;4.26e24;4.26E24;4.3e24;4.3e24;4.3E24;4.264e24;4.264e24;4.264E24;4.27e24;4.27e24;4.27E24;4.3e24;4.3e24;4.3E24;4.270e24;4.270e24;4.270E24,short_answer
"In a 0.002423 mol sample of SiO<sub>2</sub>, how many grams of SiO<sub>2</sub> are present?",0.1456;1.456e-1;1.456E-1;.1456;0.146;1.46e-1;1.46E-1;.146;0.14558;1.4558e-1;1.4558E-1;.14558;0.1455;1.455e-1;1.455E-1;.1455;0.146;1.46e-1;1.46E-1;.146;0.14550;1.4550e-1;1.4550E-1;.14550,short_answer
"In a 0.08014 g sample of OF<sub>2</sub>, how much O is present (in g)?",0.02375;2.375e-2;2.375E-2;.02375;0.0237;2.37e-2;2.37E-2;.0237;0.023746;2.3746e-2;2.3746E-2;.023746;0.02374;2.374e-2;2.374E-2;.02374;0.0237;2.37e-2;2.37E-2;.0237;0.023740;2.3740e-2;2.3740E-2;.023740,short_answer
How much Mg (in g) could one isolate from 41.710 g of MgCl<sub>2</sub>?,10.65;1.065e1;1.065E1;10.6;1.06e1;1.06E1;10.648;1.0648e1;1.0648E1;10.64;1.064e1;1.064E1;10.6;1.06e1;1.06E1;10.640;1.0640e1;1.0640E1,short_answer
"In a 2.616 g sample of ZrCl<sub>4</sub>, how much Zr is present (in g)?",1.024;1.024e0;1.024E0;1.02;1.02e0;1.02E0;1.0241;1.0241e0;1.0241E0;1.025;1.025e0;1.025E0;1.02;1.02e0;1.02E0;1.0250;1.0250e0;1.0250E0,short_answer
How many moles of H are in 0.00789 g of C<sub>4</sub>H<sub>10</sub>?,0.00136;1.36e-3;1.36E-3;.00136;0.0014;1.4e-3;1.4E-3;.0014;0.001357;1.357e-3;1.357E-3;.001357;0.00135;1.35e-3;1.35E-3;.00135;0.0014;1.4e-3;1.4E-3;.0014;0.001350;1.350e-3;1.350E-3;.001350,short_answer
How much F (in atoms) could one isolate from 17 g of MnF<sub>2</sub>?,2.2e23;2.2e23;2.2E23;2e23;2e23;2E23;2.20e23;2.20e23;2.20E23;2.3e23;2.3e23;2.3E23;2e23;2e23;2E23;2.30e23;2.30e23;2.30E23,short_answer
How many moles of C are in 13 g of C<sub>2</sub>H<sub>6</sub>?,0.86;8.6e-1;8.6E-1;.86;0.9;9e-1;9E-1;.9;0.865;8.65e-1;8.65E-1;.865;0.87;8.7e-1;8.7E-1;.87;0.9;9e-1;9E-1;.9;0.870;8.70e-1;8.70E-1;.870,short_answer
"In a 301 g sample of LiF, how many moles of LiF are present?",11.6;1.16e1;1.16E1;12;1.2e1;1.2E1;12.;11.60;1.160e1;1.160E1;11.7;1.17e1;1.17E1;12;1.2e1;1.2E1;12.;11.70;1.170e1;1.170E1,short_answer
How much F (in atoms) could one isolate from 0.013 mol of UF<sub>6</sub>?,4.7e22;4.7e22;4.7E22;5e22;5e22;5E22;4.70e22;4.70e22;4.70E22;4.6e22;4.6e22;4.6E22;5e22;5e22;5E22;4.60e22;4.60e22;4.60E22,short_answer
How much F (in atoms) could one isolate from 0.0033 g of TeF<sub>6</sub>?,4.9e19;4.9e19;4.9E19;5e19;5e19;5E19;4.94e19;4.94e19;4.94E19;5.0e19;5.0e19;5.0E19;5e19;5e19;5E19;5.00e19;5.00e19;5.00E19,short_answer
How many mol of HfCl<sub>4</sub> are in 0.2582 g of HfCl<sub>4</sub>?,0.0008061;8.061e-4;8.061E-4;.0008061;0.000806;8.06e-4;8.06E-4;.000806;0.00080614;8.0614e-4;8.0614E-4;.00080614;0.0008062;8.062e-4;8.062E-4;.0008062;0.000806;8.06e-4;8.06E-4;.000806;0.00080620;8.0620e-4;8.0620E-4;.00080620,short_answer
How many atoms of Cr are in 0.0013036 g of CrF<sub>2</sub>?,8.7234e18;8.7234e18;8.7234E18;8.723e18;8.723e18;8.723E18;8.72342e18;8.72342e18;8.72342E18;8.7235e18;8.7235e18;8.7235E18;8.724e18;8.724e18;8.724E18;8.72350e18;8.72350e18;8.72350E18,short_answer
How much O (in atoms) could one isolate from 39 mol of CdO?,2.3e25;2.3e25;2.3E25;2e25;2e25;2E25;2.35e25;2.35e25;2.35E25;2.4e25;2.4e25;2.4E25;2e25;2e25;2E25;2.40e25;2.40e25;2.40E25,short_answer
"In a 1.0161 mol sample of AgNO<sub>3</sub>, how many grams of N are present?",14.233;1.4233e1;1.4233E1;14.23;1.423e1;1.423E1;14.2325;1.42325e1;1.42325E1;14.232;1.4232e1;1.4232E1;14.23;1.423e1;1.423E1;14.2320;1.42320e1;1.42320E1,short_answer
How much N (in g) could one isolate from 0.007235 g of AgNO<sub>3</sub>?,0.0005966;5.966e-4;5.966E-4;.0005966;0.000597;5.97e-4;5.97E-4;.000597;0.00059657;5.9657e-4;5.9657E-4;.00059657;0.0005965;5.965e-4;5.965E-4;.0005965;0.000597;5.97e-4;5.97E-4;.000597;0.00059650;5.9650e-4;5.9650E-4;.00059650,short_answer
How much Tl (in atoms) could one isolate from 227.60 g of Tl<sub>2</sub>O?,6.4537e23;6.4537e23;6.4537E23;6.454e23;6.454e23;6.454E23;6.45373e23;6.45373e23;6.45373E23;6.4538e23;6.4538e23;6.4538E23;6.454e23;6.454e23;6.454E23;6.45380e23;6.45380e23;6.45380E23,short_answer
"In a 0.0342 g sample of KBr, how much K is present (in g)?",0.0112;1.12e-2;1.12E-2;.0112;0.011;1.1e-2;1.1E-2;.011;0.01124;1.124e-2;1.124E-2;.01124;0.0113;1.13e-2;1.13E-2;.0113;0.011;1.1e-2;1.1E-2;.011;0.01130;1.130e-2;1.130E-2;.01130,short_answer
How many g of F are in 25.1 mol of PF<sub>5</sub>?,2380;2.38e3;2.38E3;2400;2.4e3;2.4E3;2384;2.384e3;2.384E3;2384.;2390;2.39e3;2.39E3;2400;2.4e3;2.4E3;2390.;2.390e3;2.390E3;2390..,short_answer
How much F (in g) could one isolate from 0.0597 mol of TeF<sub>6</sub>?,6.81;6.81e0;6.81E0;6.8;6.8e0;6.8E0;6.805;6.805e0;6.805E0;6.80;6.80e0;6.80E0;6.8;6.8e0;6.8E0;6.800;6.800e0;6.800E0,short_answer
How much Fe<sub>2</sub>O<sub>3</sub> (in mol) could one isolate from 15.62 g of Fe<sub>2</sub>O<sub>3</sub>?,0.09782;9.782e-2;9.782E-2;.09782;0.0978;9.78e-2;9.78E-2;.0978;0.097816;9.7816e-2;9.7816E-2;.097816;0.09781;9.781e-2;9.781E-2;.09781;0.0978;9.78e-2;9.78E-2;.0978;0.097810;9.7810e-2;9.7810E-2;.097810,short_answer
How many atoms of F are in 25 g of BrF<sub>5</sub>?,4.3e23;4.3e23;4.3E23;4e23;4e23;4E23;4.30e23;4.30e23;4.30E23;4.4e23;4.4e23;4.4E23;4e23;4e23;4E23;4.40e23;4.40e23;4.40E23,short_answer
How many moles of O are in 1.3 mol of U<sub>3</sub>O<sub>8</sub>?,10.;1.0e1;1.0E1;10..;10;1e1;1E1;10.4;1.04e1;1.04E1;11;1.1e1;1.1E1;11.;10;1e1;1E1;11.0;1.10e1;1.10E1,short_answer
How much O (in atoms) could one isolate from 0.7928 g of KOH?,8.510e21;8.510e21;8.510E21;8.51e21;8.51e21;8.51E21;8.5096e21;8.5096e21;8.5096E21;8.509e21;8.509e21;8.509E21;8.51e21;8.51e21;8.51E21;8.5090e21;8.5090e21;8.5090E21,short_answer
How much N (in mol) could one isolate from 0.050890 g of KNO<sub>3</sub>?,0.00050335;5.0335e-4;5.0335E-4;.00050335;0.0005034;5.034e-4;5.034E-4;.0005034;0.000503352;5.03352e-4;5.03352E-4;.000503352;0.00050336;5.0336e-4;5.0336E-4;.00050336;0.0005034;5.034e-4;5.034E-4;.0005034;0.000503360;5.03360e-4;5.03360E-4;.000503360,short_answer
How many grams of C are in 67 g of CO?,29;2.9e1;2.9E1;29.;30;3e1;3E1;28.7;2.87e1;2.87E1;28;2.8e1;2.8E1;28.;30;3e1;3E1;28.0;2.80e1;2.80E1,short_answer
How many g of O<sub>3</sub> are in 0.002683 mol of O<sub>3</sub>?,0.1288;1.288e-1;1.288E-1;.1288;0.129;1.29e-1;1.29E-1;.129;0.12878;1.2878e-1;1.2878E-1;.12878;0.1287;1.287e-1;1.287E-1;.1287;0.129;1.29e-1;1.29E-1;.129;0.12870;1.2870e-1;1.2870E-1;.12870,short_answer
