question,correct_answers,question_type
Compound X is being emitted into a lake at a rate of 2.63 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 175 days and its volume is 5e4 cubic meters.,0.009;9e-3;9E-3;.009;0.0092;9.2e-3;9.2E-3;.0092;0.010;1.0e-2;1.0E-2;.010;0.0100;1.00e-2;1.00E-2;.0100,short_answer
Compound X is being emitted into a lake at a rate of 120. g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 6e5 L and its residence time is 845 h.,0.2;2e-1;2E-1;.2;0.17;1.7e-1;1.7E-1;.17;0.1;1e-1;1E-1;.1;0.10;1.0e-1;1.0E-1;.10,short_answer
Compound X is being emitted into a lake at a rate of 426 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 670 days and its volume is 5.23e4 cubic meters.,5.5;5.5e0;5.5E0;5;5e0;5E0;5.;5.46;5.46e0;5.46E0;5.4;5.4e0;5.4E0;5;5e0;5E0;5.;5.40;5.40e0;5.40E0,short_answer
A lake has a volume of 5.4e5 L and a residence time of 340. h. Compound X is emitted into the lake at a rate of 200 g/hr. Calculate the steady-state concentration of X.,0.1;1e-1;1E-1;.1;0.13;1.3e-1;1.3E-1;.13;0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20,short_answer
Compound X is being emitted into a lake at a rate of 30 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 150 days and its volume is 3e5 cubic meters.,0.02;2e-2;2E-2;.02;0.015;1.5e-2;1.5E-2;.015;0.01;1e-2;1E-2;.01;0.010;1.0e-2;1.0E-2;.010,short_answer
A lake has a volume of 4e5 L and a residence time of 8.0e2 h. Compound X is emitted into the lake at a rate of 120 g/hr. Calculate the steady-state concentration of X.,0.2;2e-1;2E-1;.2;0.24;2.4e-1;2.4E-1;.24;0.3;3e-1;3E-1;.3;0.30;3.0e-1;3.0E-1;.30,short_answer
A lake has a volume of 2e5 L and a residence time of 632 h. Compound X is emitted into the lake at a rate of 2.6 g/hr. Calculate the steady-state concentration of X.,0.008;8e-3;8E-3;.008;0.0082;8.2e-3;8.2E-3;.0082;0.009;9e-3;9E-3;.009;0.0090;9.0e-3;9.0E-3;.0090,short_answer
Compound X is being emitted into a lake at a rate of 104 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 4.8e4 L and its residence time is 242 h.,0.52;5.2e-1;5.2E-1;.52;0.5;5e-1;5E-1;.5;0.524;5.24e-1;5.24E-1;.524;0.53;5.3e-1;5.3E-1;.53;0.5;5e-1;5E-1;.5;0.530;5.30e-1;5.30E-1;.530,short_answer
Compound X is being emitted into a lake at a rate of 1 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1.63e4 L and its residence time is 679 h.,0.04;4e-2;4E-2;.04;0.042;4.2e-2;4.2E-2;.042;0.05;5e-2;5E-2;.05;0.050;5.0e-2;5.0E-2;.050,short_answer
Compound X is being emitted into a lake at a rate of 2.3 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 2e5 L and its residence time is 4.0e2 h.,0.005;5e-3;5E-3;.005;0.0046;4.6e-3;4.6E-3;.0046;0.004;4e-3;4E-3;.004;0.0040;4.0e-3;4.0E-3;.0040,short_answer
A 3e5 L lake has 120 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 570 hr.,0.2;2e-1;2E-1;.2;0.23;2.3e-1;2.3E-1;.23;0.3;3e-1;3E-1;.3;0.30;3.0e-1;3.0E-1;.30,short_answer
A 9e4 L lake has 13 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 715 hr.,0.1;1e-1;1E-1;.1;0.10;1.0e-1;1.0E-1;.10;0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20,short_answer
Compound X is being emitted into a lake at a rate of 490 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 538 days and its volume is 7e5 cubic meters.,0.4;4e-1;4E-1;.4;0.38;3.8e-1;3.8E-1;.38;0.3;3e-1;3E-1;.3;0.30;3.0e-1;3.0E-1;.30,short_answer
Compound X is being emitted into a lake at a rate of 167 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 5.34e4 L and its residence time is 318 h.,0.994;9.94e-1;9.94E-1;.994;0.99;9.9e-1;9.9E-1;.99;0.9945;9.945e-1;9.945E-1;.9945;0.995;9.95e-1;9.95E-1;.995;1.00;1.0e0;1.0E0;.00;0.9950;9.950e-1;9.950E-1;.9950,short_answer
A 7e5 L lake has 6 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 535 hr.,0.005;5e-3;5E-3;.005;0.0046;4.6e-3;4.6E-3;.0046;0.004;4e-3;4E-3;.004;0.0040;4.0e-3;4.0E-3;.0040,short_answer
A lake has a residence time of 810 h and a volume of 1.10e5 L. Compound X is emitted into the lake at a rate of 10 g/hr. Calculate the steady-state concentration of X.,0.07;7e-2;7E-2;.07;0.074;7.4e-2;7.4E-2;.074;0.08;8e-2;8E-2;.08;0.080;8.0e-2;8.0E-2;.080,short_answer
A lake has a volume of 2e4 L and a residence time of 330. h. Compound X is emitted into the lake at a rate of 510 g/hr. Calculate the steady-state concentration of X.,8;8e0;8E0;8.;8.4;8.4e0;8.4E0;9;9e0;9E0;9.;9.0;9.0e0;9.0E0,short_answer
A 6.45e5 L lake has 7.50 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 611 hr.,0.00710;7.10e-3;7.10E-3;.00710;0.0071;7.1e-3;7.1E-3;.0071;0.007105;7.105e-3;7.105E-3;.007105;0.00711;7.11e-3;7.11E-3;.00711;0.0071;7.1e-3;7.1E-3;.0071;0.007110;7.110e-3;7.110E-3;.007110,short_answer
Compound X is being emitted into a lake at a rate of 70 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 760 days and its volume is 3.4e5 cubic meters.,0.2;2e-1;2E-1;.2;0.16;1.6e-1;1.6E-1;.16;0.1;1e-1;1E-1;.1;0.10;1.0e-1;1.0E-1;.10,short_answer
Compound X is being emitted into a lake at a rate of 17.7 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1e4 L and its residence time is 288 h.,0.5;5e-1;5E-1;.5;0.51;5.1e-1;5.1E-1;.51;0.6;6e-1;6E-1;.6;0.60;6.0e-1;6.0E-1;.60,short_answer
Compound X is being emitted into a lake at a rate of 6.0e2 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 2e5 L and its residence time is 350 h.,1;1e0;1E0;1.;1.1;1.1e0;1.1E0;2;2e0;2E0;2.;2.0;2.0e0;2.0E0,short_answer
A lake has a residence time of 130 h and a volume of 2.6e4 L. Compound X is emitted into the lake at a rate of 80 g/hr. Calculate the steady-state concentration of X.,0.4;4e-1;4E-1;.4;0.40;4.0e-1;4.0E-1;.40;0.3;3e-1;3E-1;.3;0.30;3.0e-1;3.0E-1;.30,short_answer
A lake has a volume of 1.99e4 L and a residence time of 787 h. Compound X is emitted into the lake at a rate of 1 g/hr. Calculate the steady-state concentration of X.,0.04;4e-2;4E-2;.04;0.040;4.0e-2;4.0E-2;.040;0.03;3e-2;3E-2;.03;0.030;3.0e-2;3.0E-2;.030,short_answer
Compound X is being emitted into a lake at a rate of 400 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 790 days and its volume is 2.1e5 cubic meters.,2;2e0;2E0;2.;1.5;1.5e0;1.5E0;1;1e0;1E0;1.;1.0;1.0e0;1.0E0,short_answer
A 3.9e4 L lake has 130 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 930 hr.,3.1;3.1e0;3.1E0;3;3e0;3E0;3.;3.10;3.10e0;3.10E0;3.0;3.0e0;3.0E0;3;3e0;3E0;3.;3.00;3.00e0;3.00E0,short_answer
A 1.4e4 L lake has 6.9 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 547 hr.,0.27;2.7e-1;2.7E-1;.27;0.3;3e-1;3E-1;.3;0.270;2.70e-1;2.70E-1;.270;0.26;2.6e-1;2.6E-1;.26;0.3;3e-1;3E-1;.3;0.260;2.60e-1;2.60E-1;.260,short_answer
A 3.44e4 L lake has 340 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 888 hr.,8.8;8.8e0;8.8E0;9;9e0;9E0;9.;8.78;8.78e0;8.78E0;8.7;8.7e0;8.7E0;9;9e0;9E0;9.;8.70;8.70e0;8.70E0,short_answer
Compound X is being emitted into a lake at a rate of 50 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 2.9e5 L and its residence time is 173 h.,0.03;3e-2;3E-2;.03;0.030;3.0e-2;3.0E-2;.030;0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020,short_answer
A lake has a volume of 6.68e5 L and a residence time of 3.0e2 h. Compound X is emitted into the lake at a rate of 39.3 g/hr. Calculate the steady-state concentration of X.,0.018;1.8e-2;1.8E-2;.018;0.02;2e-2;2E-2;.02;0.0176;1.76e-2;1.76E-2;.0176;0.017;1.7e-2;1.7E-2;.017;0.02;2e-2;2E-2;.02;0.0170;1.70e-2;1.70E-2;.0170,short_answer
A lake has a volume of 6.4e4 L and a residence time of 750 h. Compound X is emitted into the lake at a rate of 3.6 g/hr. Calculate the steady-state concentration of X.,0.042;4.2e-2;4.2E-2;.042;0.04;4e-2;4E-2;.04;0.0422;4.22e-2;4.22E-2;.0422;0.043;4.3e-2;4.3E-2;.043;0.04;4e-2;4E-2;.04;0.0430;4.30e-2;4.30E-2;.0430,short_answer
A 5e5 L lake has 26.5 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 727 hr.,0.04;4e-2;4E-2;.04;0.039;3.9e-2;3.9E-2;.039;0.03;3e-2;3E-2;.03;0.030;3.0e-2;3.0E-2;.030,short_answer
Compound X is being emitted into a lake at a rate of 80 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1.3e4 L and its residence time is 686 h.,4;4e0;4E0;4.;4.2;4.2e0;4.2E0;5;5e0;5E0;5.;5.0;5.0e0;5.0E0,short_answer
A 2.7e5 L lake has 30 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 909 hr.,0.1;1e-1;1E-1;.1;0.10;1.0e-1;1.0E-1;.10;0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20,short_answer
A lake has a volume of 5.2e4 L and a residence time of 3.0e2 h. Compound X is emitted into the lake at a rate of 37.3 g/hr. Calculate the steady-state concentration of X.,0.22;2.2e-1;2.2E-1;.22;0.2;2e-1;2E-1;.2;0.215;2.15e-1;2.15E-1;.215;0.21;2.1e-1;2.1E-1;.21;0.2;2e-1;2E-1;.2;0.210;2.10e-1;2.10E-1;.210,short_answer
A 8.76e4 L lake has 3.9 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 713 hr.,0.032;3.2e-2;3.2E-2;.032;0.03;3e-2;3E-2;.03;0.0317;3.17e-2;3.17E-2;.0317;0.031;3.1e-2;3.1E-2;.031;0.03;3e-2;3E-2;.03;0.0310;3.10e-2;3.10E-2;.0310,short_answer
Compound X is being emitted into a lake at a rate of 1.3 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1e5 L and its residence time is 140 h.,0.002;2e-3;2E-3;.002;0.0018;1.8e-3;1.8E-3;.0018;0.001;1e-3;1E-3;.001;0.0010;1.0e-3;1.0E-3;.0010,short_answer
A lake has a volume of 3e4 L and a residence time of 369 h. Compound X is emitted into the lake at a rate of 3.84 g/hr. Calculate the steady-state concentration of X.,0.05;5e-2;5E-2;.05;0.047;4.7e-2;4.7E-2;.047;0.04;4e-2;4E-2;.04;0.040;4.0e-2;4.0E-2;.040,short_answer
Compound X is being emitted into a lake at a rate of 298 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 7e5 L and its residence time is 940 h.,0.4;4e-1;4E-1;.4;0.40;4.0e-1;4.0E-1;.40;0.5;5e-1;5E-1;.5;0.50;5.0e-1;5.0E-1;.50,short_answer
A 7.22e4 L lake has 301 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 370 hr.,1.5;1.5e0;1.5E0;2;2e0;2E0;2.;1.54;1.54e0;1.54E0;1.6;1.6e0;1.6E0;2;2e0;2E0;2.;1.60;1.60e0;1.60E0,short_answer
A lake has a volume of 7.71e5 L and a residence time of 170 h. Compound X is emitted into the lake at a rate of 7 g/hr. Calculate the steady-state concentration of X.,0.002;2e-3;2E-3;.002;0.0015;1.5e-3;1.5E-3;.0015;0.001;1e-3;1E-3;.001;0.0010;1.0e-3;1.0E-3;.0010,short_answer
Compound X is being emitted into a lake at a rate of 460 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 9.2e5 L and its residence time is 177 h.,0.089;8.9e-2;8.9E-2;.089;0.09;9e-2;9E-2;.09;0.0885;8.85e-2;8.85E-2;.0885;0.088;8.8e-2;8.8E-2;.088;0.09;9e-2;9E-2;.09;0.0880;8.80e-2;8.80E-2;.0880,short_answer
A 1.11e5 L lake has 8 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 820 hr.,0.06;6e-2;6E-2;.06;0.059;5.9e-2;5.9E-2;.059;0.05;5e-2;5E-2;.05;0.050;5.0e-2;5.0E-2;.050,short_answer
Compound X is being emitted into a lake at a rate of 24 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 6e5 L and its residence time is 690 h.,0.03;3e-2;3E-2;.03;0.028;2.8e-2;2.8E-2;.028;0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020,short_answer
A lake has a residence time of 960 h and a volume of 2.03e4 L. Compound X is emitted into the lake at a rate of 36 g/hr. Calculate the steady-state concentration of X.,1.7;1.7e0;1.7E0;2;2e0;2E0;2.;1.70;1.70e0;1.70E0;1.8;1.8e0;1.8E0;2;2e0;2E0;2.;1.80;1.80e0;1.80E0,short_answer
A 9e5 L lake has 41.8 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 237 hr.,0.01;1e-2;1E-2;.01;0.011;1.1e-2;1.1E-2;.011;0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020,short_answer
A lake has a residence time of 617 h and a volume of 9.3e4 L. Compound X is emitted into the lake at a rate of 17.9 g/hr. Calculate the steady-state concentration of X.,0.12;1.2e-1;1.2E-1;.12;0.1;1e-1;1E-1;.1;0.119;1.19e-1;1.19E-1;.119;0.11;1.1e-1;1.1E-1;.11;0.1;1e-1;1E-1;.1;0.110;1.10e-1;1.10E-1;.110,short_answer
A lake has a residence time of 670 h and a volume of 3e4 L. Compound X is emitted into the lake at a rate of 4.4 g/hr. Calculate the steady-state concentration of X.,0.10;1.0e-1;1.0E-1;.10;0.098;9.8e-2;9.8E-2;.098;0.09;9e-2;9E-2;.09;0.090;9.0e-2;9.0E-2;.090,short_answer
Compound X is being emitted into a lake at a rate of 3.3 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1.2e4 L and its residence time is 712 h.,0.20;2.0e-1;2.0E-1;.20;0.2;2e-1;2E-1;.2;0.196;1.96e-1;1.96E-1;.196;0.19;1.9e-1;1.9E-1;.19;0.2;2e-1;2E-1;.2;0.190;1.90e-1;1.90E-1;.190,short_answer
A 9.74e5 L lake has 33.5 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 120 hr.,0.0041;4.1e-3;4.1E-3;.0041;0.004;4e-3;4E-3;.004;0.00413;4.13e-3;4.13E-3;.00413;0.0042;4.2e-3;4.2E-3;.0042;0.004;4e-3;4E-3;.004;0.00420;4.20e-3;4.20E-3;.00420,short_answer
Compound X is being emitted into a lake at a rate of 60 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 310 days and its volume is 1.88e5 cubic meters.,0.10;1.0e-1;1.0E-1;.10;0.099;9.9e-2;9.9E-2;.099;0.09;9e-2;9E-2;.09;0.090;9.0e-2;9.0E-2;.090,short_answer
Compound X is being emitted into a lake at a rate of 716 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 4e5 L and its residence time is 619 h.,1;1e0;1E0;1.;1.1;1.1e0;1.1E0;2;2e0;2E0;2.;2.0;2.0e0;2.0E0,short_answer
Compound X is being emitted into a lake at a rate of 900 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 518 days and its volume is 1.81e5 cubic meters.,3;3e0;3E0;3.;2.6;2.6e0;2.6E0;2;2e0;2E0;2.;2.0;2.0e0;2.0E0,short_answer
Compound X is being emitted into a lake at a rate of 226 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 317 days and its volume is 6.71e4 cubic meters.,1.07;1.07e0;1.07E0;1.1;1.1e0;1.1E0;1.068;1.068e0;1.068E0;1.06;1.06e0;1.06E0;1.1;1.1e0;1.1E0;1.060;1.060e0;1.060E0,short_answer
A 2.31e5 L lake has 420 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 594 hr.,1.1;1.1e0;1.1E0;1;1e0;1E0;1.;1.08;1.08e0;1.08E0;1.0;1.0e0;1.0E0;1;1e0;1E0;1.;1.00;1.00e0;1.00E0,short_answer
Compound X is being emitted into a lake at a rate of 25 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 4e5 L and its residence time is 840. h.,0.05;5e-2;5E-2;.05;0.053;5.3e-2;5.3E-2;.053;0.06;6e-2;6E-2;.06;0.060;6.0e-2;6.0E-2;.060,short_answer
Compound X is being emitted into a lake at a rate of 50 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1.56e5 L and its residence time is 530 h.,0.2;2e-1;2E-1;.2;0.17;1.7e-1;1.7E-1;.17;0.1;1e-1;1E-1;.1;0.10;1.0e-1;1.0E-1;.10,short_answer
Compound X is being emitted into a lake at a rate of 11 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 140 days and its volume is 6.78e4 cubic meters.,0.023;2.3e-2;2.3E-2;.023;0.02;2e-2;2E-2;.02;0.0227;2.27e-2;2.27E-2;.0227;0.022;2.2e-2;2.2E-2;.022;0.02;2e-2;2E-2;.02;0.0220;2.20e-2;2.20E-2;.0220,short_answer
Compound X is being emitted into a lake at a rate of 3.8 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 2e4 L and its residence time is 563 h.,0.1;1e-1;1E-1;.1;0.11;1.1e-1;1.1E-1;.11;0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20,short_answer
Compound X is being emitted into a lake at a rate of 20 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1.56e5 L and its residence time is 723 h.,0.09;9e-2;9E-2;.09;0.093;9.3e-2;9.3E-2;.093;0.10;1.0e-1;1.0E-1;.10;0.100;1.00e-1;1.00E-1;.100,short_answer
A lake has a residence time of 364 h and a volume of 1e5 L. Compound X is emitted into the lake at a rate of 218 g/hr. Calculate the steady-state concentration of X.,0.8;8e-1;8E-1;.8;0.79;7.9e-1;7.9E-1;.79;0.7;7e-1;7E-1;.7;0.70;7.0e-1;7.0E-1;.70,short_answer
Compound X is being emitted into a lake at a rate of 3.0e2 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 922 days and its volume is 4.85e5 cubic meters.,0.57;5.7e-1;5.7E-1;.57;0.6;6e-1;6E-1;.6;0.570;5.70e-1;5.70E-1;.570;0.58;5.8e-1;5.8E-1;.58;0.6;6e-1;6E-1;.6;0.580;5.80e-1;5.80E-1;.580,short_answer
Compound X is being emitted into a lake at a rate of 15 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 3e4 L and its residence time is 876 h.,0.4;4e-1;4E-1;.4;0.44;4.4e-1;4.4E-1;.44;0.5;5e-1;5E-1;.5;0.50;5.0e-1;5.0E-1;.50,short_answer
Compound X is being emitted into a lake at a rate of 321 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 1.96e4 L and its residence time is 666 h.,10.9;1.09e1;1.09E1;11;1.1e1;1.1E1;11.;10.91;1.091e1;1.091E1;11.0;1.10e1;1.10E1;11;1.1e1;1.1E1;11.;11.00;1.100e1;1.100E1,short_answer
Compound X is being emitted into a lake at a rate of 2 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 807 days and its volume is 4.8e4 cubic meters.,0.03;3e-2;3E-2;.03;0.034;3.4e-2;3.4E-2;.034;0.04;4e-2;4E-2;.04;0.040;4.0e-2;4.0E-2;.040,short_answer
A 9e4 L lake has 200 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 819 hr.,2;2e0;2E0;2.;1.8;1.8e0;1.8E0;1;1e0;1E0;1.;1.0;1.0e0;1.0E0,short_answer
Compound X is being emitted into a lake at a rate of 680. kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 877 days and its volume is 2.10e4 cubic meters.,28.4;2.84e1;2.84E1;28;2.8e1;2.8E1;28.;28.40;2.840e1;2.840E1;28.3;2.83e1;2.83E1;28;2.8e1;2.8E1;28.;28.30;2.830e1;2.830E1,short_answer
Compound X is being emitted into a lake at a rate of 15 g/hr. Calculate the steady-state concentration of compound X (units: g/L) given that the lake volume is 5.3e4 L and its residence time is 170 h.,0.048;4.8e-2;4.8E-2;.048;0.05;5e-2;5E-2;.05;0.0481;4.81e-2;4.81E-2;.0481;0.049;4.9e-2;4.9E-2;.049;0.05;5e-2;5E-2;.05;0.0490;4.90e-2;4.90E-2;.0490,short_answer
A 1e5 L lake has 13.2 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 546 hr.,0.07;7e-2;7E-2;.07;0.072;7.2e-2;7.2E-2;.072;0.08;8e-2;8E-2;.08;0.080;8.0e-2;8.0E-2;.080,short_answer
A lake has a residence time of 280 h and a volume of 5e5 L. Compound X is emitted into the lake at a rate of 4.47 g/hr. Calculate the steady-state concentration of X.,0.003;3e-3;3E-3;.003;0.0025;2.5e-3;2.5E-3;.0025;0.002;2e-3;2E-3;.002;0.0020;2.0e-3;2.0E-3;.0020,short_answer
Compound X is being emitted into a lake at a rate of 2.0e2 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 270 days and its volume is 7.91e5 cubic meters.,0.068;6.8e-2;6.8E-2;.068;0.07;7e-2;7E-2;.07;0.0683;6.83e-2;6.83E-2;.0683;0.069;6.9e-2;6.9E-2;.069;0.07;7e-2;7E-2;.07;0.0690;6.90e-2;6.90E-2;.0690,short_answer
Compound X is being emitted into a lake at a rate of 14.6 kg/day. Calculate the steady-state concentration of compound X (units: kg/m3) given that the lake's residence time is 920 days and its volume is 1.3e5 cubic meters.,0.10;1.0e-1;1.0E-1;.10;0.1;1e-1;1E-1;.1;0.103;1.03e-1;1.03E-1;.103;0.11;1.1e-1;1.1E-1;.11;0.1;1e-1;1E-1;.1;0.110;1.10e-1;1.10E-1;.110,short_answer
A 5.3e4 L lake has 101 g/hr of pollutant Z being emitted into it from a nearby factory. Calculate the steady-state concentration of Z in the lake (units: g/L) given that its residence time is 530 hr.,1.0;1.0e0;1.0E0;1;1e0;1E0;1.;1.01;1.01e0;1.01E0;1.1;1.1e0;1.1E0;1;1e0;1E0;1.;1.10;1.10e0;1.10E0,short_answer
