question,correct_answers,question_type
The rate constant of a first-order reaction is 6.200 s-1. Calculate the timescale of this reaction in s,0.1613;1.613e-1;1.613E-1;.1613;0.161;1.61e-1;1.61E-1;.161;0.16130;1.6130e-1;1.6130E-1;.16130,short_answer
The rate constant of a first-order reaction is 3.06 s-1. Calculate the timescale of this reaction in s,0.327;3.27e-1;3.27E-1;.327;0.33;3.3e-1;3.3E-1;.33;0.3270;3.270e-1;3.270E-1;.3270,short_answer
The rate constant of a first-order reaction is 2e4 s-1. Calculate the timescale of this reaction in s,0.00005;5e-5;5E-5;.00005;0.000050;5.0e-5;5.0E-5;.000050,short_answer
A first-order reaction has a timescale of 60. min. Calculate the rate constant in units of s-1,0.00028;2.8e-4;2.8E-4;.00028;0.0003;3e-4;3E-4;.0003;0.000278;2.78e-4;2.78E-4;.000278,short_answer
A first-order reaction has a timescale of 0.5 s. Calculate the rate constant in units of s-1,2;2e0;2E0;2.;2.0;2.0e0;2.0E0,short_answer
The rate constant of a first-order reaction is 2e-5 s-1. Calculate the timescale of this reaction in s,50000;5e4;5E4;5.0e4;5.0e4;5.0E4,short_answer
A first-order reaction has a timescale of 0.003 s. Calculate the rate constant in units of s-1,300;3e2;3E2;330;3.3e2;3.3E2,short_answer
The rate constant of a first-order reaction is 4.69e-5 s-1. Calculate the timescale of this reaction in s,21300;2.13e4;2.13E4;21000;2.1e4;2.1E4;2.130e4;2.130e4;2.130E4,short_answer
A first-order reaction has a timescale of 1810 s. Calculate the rate constant in units of s-1,0.000552;5.52e-4;5.52E-4;.000552;0.00055;5.5e-4;5.5E-4;.00055;0.0005525;5.525e-4;5.525E-4;.0005525,short_answer
The rate constant of a first-order reaction is 83 s-1. Calculate the timescale of this reaction in s,0.012;1.2e-2;1.2E-2;.012;0.01;1e-2;1E-2;.01;0.0120;1.20e-2;1.20E-2;.0120,short_answer
The rate constant of a first-order reaction is 7940 s-1. Calculate the timescale of this reaction in s,0.000126;1.26e-4;1.26E-4;.000126;0.00013;1.3e-4;1.3E-4;.00013;0.0001260;1.260e-4;1.260E-4;.0001260,short_answer
The rate constant of a first-order reaction is 9.80 s-1. Calculate the timescale of this reaction in s,0.102;1.02e-1;1.02E-1;.102;0.10;1.0e-1;1.0E-1;.10;0.1020;1.020e-1;1.020E-1;.1020,short_answer
The rate constant of a first-order reaction is 0.3 s-1. Calculate the timescale of this reaction in s,3;3e0;3E0;3.;3.0;3.0e0;3.0E0,short_answer
A first-order reaction has a timescale of 370 s. Calculate the rate constant in units of s-1,0.0027;2.7e-3;2.7E-3;.0027;0.003;3e-3;3E-3;.003;0.00270;2.70e-3;2.70E-3;.00270,short_answer
The rate constant of a first-order reaction is 200 s-1. Calculate the timescale of this reaction in s,0.005;5e-3;5E-3;.005;0.0050;5.0e-3;5.0E-3;.0050,short_answer
The rate constant of a first-order reaction is 418.6 s-1. Calculate the timescale of this reaction in s,0.002389;2.389e-3;2.389E-3;.002389;0.00239;2.39e-3;2.39E-3;.00239;0.0023890;2.3890e-3;2.3890E-3;.0023890,short_answer
The rate constant of a first-order reaction is 0.06447 s-1. Calculate the timescale of this reaction in s,15.51;1.551e1;1.551E1;15.5;1.55e1;1.55E1;15.510;1.5510e1;1.5510E1,short_answer
The rate constant of a first-order reaction is 300 s-1. Calculate the timescale of this reaction in s,0.003;3e-3;3E-3;.003;0.0030;3.0e-3;3.0E-3;.0030,short_answer
The rate constant of a first-order reaction is 9.747e4 s-1. Calculate the timescale of this reaction in s,0.00001026;1.026e-5;1.026E-5;.00001026;0.0000103;1.03e-5;1.03E-5;.0000103;0.000010260;1.0260e-5;1.0260E-5;.000010260,short_answer
A first-order reaction has a timescale of 5e-4 s. Calculate the rate constant in units of s-1,2000;2e3;2E3;2.0e3;2.0e3;2.0E3,short_answer
The rate constant of a first-order reaction is 2332 s-1. Calculate the timescale of this reaction in s,0.0004288;4.288e-4;4.288E-4;.0004288;0.000429;4.29e-4;4.29E-4;.000429;0.00042880;4.2880e-4;4.2880E-4;.00042880,short_answer
A first-order reaction has a timescale of 0.05 min. Calculate the rate constant in units of s-1,0.3;3e-1;3E-1;.3;0.33;3.3e-1;3.3E-1;.33,short_answer
A first-order reaction has a timescale of 25 min. Calculate the rate constant in units of s-1,0.00067;6.7e-4;6.7E-4;.00067;0.0007;7e-4;7E-4;.0007;0.000667;6.67e-4;6.67E-4;.000667,short_answer
A first-order reaction has a timescale of 0.0378 min. Calculate the rate constant in units of s-1,0.441;4.41e-1;4.41E-1;.441;0.44;4.4e-1;4.4E-1;.44;0.4405;4.405e-1;4.405E-1;.4405,short_answer
A first-order reaction has a timescale of 5.813e-5 min. Calculate the rate constant in units of s-1,286.7;2.867e2;2.867E2;287;2.87e2;2.87E2;287.;286.70;2.8670e2;2.8670E2,short_answer
The rate constant of a first-order reaction is 22.0 s-1. Calculate the timescale of this reaction in s,0.0455;4.55e-2;4.55E-2;.0455;0.046;4.6e-2;4.6E-2;.046;0.04550;4.550e-2;4.550E-2;.04550,short_answer
The rate constant of a first-order reaction is 2949 s-1. Calculate the timescale of this reaction in s,0.0003391;3.391e-4;3.391E-4;.0003391;0.000339;3.39e-4;3.39E-4;.000339;0.00033910;3.3910e-4;3.3910E-4;.00033910,short_answer
The rate constant of a first-order reaction is 0.2 s-1. Calculate the timescale of this reaction in s,5;5e0;5E0;5.;5.0;5.0e0;5.0E0,short_answer
The rate constant of a first-order reaction is 3000 s-1. Calculate the timescale of this reaction in s,0.0003;3e-4;3E-4;.0003;0.00030;3.0e-4;3.0E-4;.00030,short_answer
The rate constant of a first-order reaction is 3460 s-1. Calculate the timescale of this reaction in s,0.000289;2.89e-4;2.89E-4;.000289;0.00029;2.9e-4;2.9E-4;.00029;0.0002890;2.890e-4;2.890E-4;.0002890,short_answer
The rate constant of a first-order reaction is 2.2 s-1. Calculate the timescale of this reaction in s,0.45;4.5e-1;4.5E-1;.45;0.5;5e-1;5E-1;.5;0.450;4.50e-1;4.50E-1;.450,short_answer
A first-order reaction has a timescale of 0.56 s. Calculate the rate constant in units of s-1,1.8;1.8e0;1.8E0;2;2e0;2E0;2.;1.79;1.79e0;1.79E0,short_answer
A first-order reaction has a timescale of 0.0238 s. Calculate the rate constant in units of s-1,42.0;4.20e1;4.20E1;42;4.2e1;4.2E1;42.;42.02;4.202e1;4.202E1,short_answer
The rate constant of a first-order reaction is 67 s-1. Calculate the timescale of this reaction in s,0.015;1.5e-2;1.5E-2;.015;0.02;2e-2;2E-2;.02;0.0150;1.50e-2;1.50E-2;.0150,short_answer
A first-order reaction has a timescale of 0.0021 s. Calculate the rate constant in units of s-1,480;4.8e2;4.8E2;500;5e2;5E2;476;4.76e2;4.76E2;476.,short_answer
The rate constant of a first-order reaction is 5.470e4 s-1. Calculate the timescale of this reaction in s,0.00001828;1.828e-5;1.828E-5;.00001828;0.0000183;1.83e-5;1.83E-5;.0000183;0.000018280;1.8280e-5;1.8280E-5;.000018280,short_answer
A first-order reaction has a timescale of 0.003950 min. Calculate the rate constant in units of s-1,4.219;4.219e0;4.219E0;4.22;4.22e0;4.22E0;4.2194;4.2194e0;4.2194E0,short_answer
A first-order reaction has a timescale of 1800 s. Calculate the rate constant in units of s-1,0.00056;5.6e-4;5.6E-4;.00056;0.0006;6e-4;6E-4;.0006;0.000556;5.56e-4;5.56E-4;.000556,short_answer
The rate constant of a first-order reaction is 2.255 s-1. Calculate the timescale of this reaction in s,0.4435;4.435e-1;4.435E-1;.4435;0.444;4.44e-1;4.44E-1;.444;0.44350;4.4350e-1;4.4350E-1;.44350,short_answer
The rate constant of a first-order reaction is 373.4 s-1. Calculate the timescale of this reaction in s,0.002678;2.678e-3;2.678E-3;.002678;0.00268;2.68e-3;2.68E-3;.00268;0.0026780;2.6780e-3;2.6780E-3;.0026780,short_answer
A first-order reaction has a timescale of 7.18 min. Calculate the rate constant in units of s-1,0.00232;2.32e-3;2.32E-3;.00232;0.0023;2.3e-3;2.3E-3;.0023;0.002320;2.320e-3;2.320E-3;.002320,short_answer
The rate constant of a first-order reaction is 0.2 s-1. Calculate the timescale of this reaction in s,5;5e0;5E0;5.;5.0;5.0e0;5.0E0,short_answer
The rate constant of a first-order reaction is 830 s-1. Calculate the timescale of this reaction in s,0.0012;1.2e-3;1.2E-3;.0012;0.001;1e-3;1E-3;.001;0.00120;1.20e-3;1.20E-3;.00120,short_answer
The rate constant of a first-order reaction is 1300 s-1. Calculate the timescale of this reaction in s,0.00077;7.7e-4;7.7E-4;.00077;0.0008;8e-4;8E-4;.0008;0.000770;7.70e-4;7.70E-4;.000770,short_answer
A first-order reaction has a timescale of 5.2 min. Calculate the rate constant in units of s-1,0.0032;3.2e-3;3.2E-3;.0032;0.003;3e-3;3E-3;.003;0.00323;3.23e-3;3.23E-3;.00323,short_answer
The rate constant of a first-order reaction is 4.184 s-1. Calculate the timescale of this reaction in s,0.2390;2.390e-1;2.390E-1;.2390;0.239;2.39e-1;2.39E-1;.239;0.23900;2.3900e-1;2.3900E-1;.23900,short_answer
A first-order reaction has a timescale of 5e-4 min. Calculate the rate constant in units of s-1,30;3e1;3E1;33;3.3e1;3.3E1;33.,short_answer
A first-order reaction has a timescale of 5e-7 min. Calculate the rate constant in units of s-1,30000;3e4;3E4;33000;3.3e4;3.3E4,short_answer
The rate constant of a first-order reaction is 0.0338 s-1. Calculate the timescale of this reaction in s,29.6;2.96e1;2.96E1;30.;3.0e1;3.0E1;30..;29.60;2.960e1;2.960E1,short_answer
A first-order reaction has a timescale of 0.40 s. Calculate the rate constant in units of s-1,2.5;2.5e0;2.5E0;3;3e0;3E0;3.;2.50;2.50e0;2.50E0,short_answer
The rate constant of a first-order reaction is 0.18 s-1. Calculate the timescale of this reaction in s,5.6;5.6e0;5.6E0;6;6e0;6E0;6.;5.60;5.60e0;5.60E0,short_answer
The rate constant of a first-order reaction is 0.03 s-1. Calculate the timescale of this reaction in s,30;3e1;3E1;30.;3.0e1;3.0E1;30..,short_answer
The rate constant of a first-order reaction is 4.252e4 s-1. Calculate the timescale of this reaction in s,0.00002352;2.352e-5;2.352E-5;.00002352;0.0000235;2.35e-5;2.35E-5;.0000235;0.000023520;2.3520e-5;2.3520E-5;.000023520,short_answer
A first-order reaction has a timescale of 0.8 min. Calculate the rate constant in units of s-1,0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020,short_answer
A first-order reaction has a timescale of 7.660e-6 min. Calculate the rate constant in units of s-1,2176;2.176e3;2.176E3;2176.;2180;2.18e3;2.18E3;2175.8;2.1758e3;2.1758E3,short_answer
The rate constant of a first-order reaction is 0.048 s-1. Calculate the timescale of this reaction in s,21;2.1e1;2.1E1;21.;20;2e1;2E1;21.0;2.10e1;2.10E1,short_answer
A first-order reaction has a timescale of 30 s. Calculate the rate constant in units of s-1,0.03;3e-2;3E-2;.03;0.033;3.3e-2;3.3E-2;.033,short_answer
The rate constant of a first-order reaction is 4.8e-4 s-1. Calculate the timescale of this reaction in s,2100;2.1e3;2.1E3;2000;2e3;2E3;2.10e3;2.10e3;2.10E3,short_answer
The rate constant of a first-order reaction is 6020 s-1. Calculate the timescale of this reaction in s,0.000166;1.66e-4;1.66E-4;.000166;0.00017;1.7e-4;1.7E-4;.00017;0.0001660;1.660e-4;1.660E-4;.0001660,short_answer
The rate constant of a first-order reaction is 5914 s-1. Calculate the timescale of this reaction in s,0.0001691;1.691e-4;1.691E-4;.0001691;0.000169;1.69e-4;1.69E-4;.000169;0.00016910;1.6910e-4;1.6910E-4;.00016910,short_answer
The rate constant of a first-order reaction is 3510 s-1. Calculate the timescale of this reaction in s,0.000285;2.85e-4;2.85E-4;.000285;0.00028;2.8e-4;2.8E-4;.00028;0.0002850;2.850e-4;2.850E-4;.0002850,short_answer
The rate constant of a first-order reaction is 19.93 s-1. Calculate the timescale of this reaction in s,0.05018;5.018e-2;5.018E-2;.05018;0.0502;5.02e-2;5.02E-2;.0502;0.050180;5.0180e-2;5.0180E-2;.050180,short_answer
The rate constant of a first-order reaction is 1.805 s-1. Calculate the timescale of this reaction in s,0.5540;5.540e-1;5.540E-1;.5540;0.554;5.54e-1;5.54E-1;.554;0.55400;5.5400e-1;5.5400E-1;.55400,short_answer
A first-order reaction has a timescale of 2.4e4 s. Calculate the rate constant in units of s-1,0.000042;4.2e-5;4.2E-5;.000042;0.00004;4e-5;4E-5;.00004;0.0000417;4.17e-5;4.17E-5;.0000417,short_answer
A first-order reaction has a timescale of 120. s. Calculate the rate constant in units of s-1,0.00833;8.33e-3;8.33E-3;.00833;0.0083;8.3e-3;8.3E-3;.0083;0.008333;8.333e-3;8.333E-3;.008333,short_answer
A first-order reaction has a timescale of 8 min. Calculate the rate constant in units of s-1,0.002;2e-3;2E-3;.002;0.0020;2.0e-3;2.0E-3;.0020,short_answer
A first-order reaction has a timescale of 0.00313 min. Calculate the rate constant in units of s-1,5.32;5.32e0;5.32E0;5.3;5.3e0;5.3E0;5.319;5.319e0;5.319E0,short_answer
The rate constant of a first-order reaction is 5.41e-4 s-1. Calculate the timescale of this reaction in s,1850;1.85e3;1.85E3;1900;1.9e3;1.9E3;1850.;1.850e3;1.850E3;1850..,short_answer
The rate constant of a first-order reaction is 0.002618 s-1. Calculate the timescale of this reaction in s,382.0;3.820e2;3.820E2;382;3.82e2;3.82E2;382.;382.00;3.8200e2;3.8200E2,short_answer
The rate constant of a first-order reaction is 0.3 s-1. Calculate the timescale of this reaction in s,3;3e0;3E0;3.;3.0;3.0e0;3.0E0,short_answer
The rate constant of a first-order reaction is 0.005176 s-1. Calculate the timescale of this reaction in s,193.2;1.932e2;1.932E2;193;1.93e2;1.93E2;193.;193.20;1.9320e2;1.9320E2,short_answer
The rate constant of a first-order reaction is 0.03 s-1. Calculate the timescale of this reaction in s,30;3e1;3E1;30.;3.0e1;3.0E1;30..,short_answer
A first-order reaction has a timescale of 4500 s. Calculate the rate constant in units of s-1,0.00022;2.2e-4;2.2E-4;.00022;0.0002;2e-4;2E-4;.0002;0.000222;2.22e-4;2.22E-4;.000222,short_answer
The rate constant of a first-order reaction is 3469 s-1. Calculate the timescale of this reaction in s,0.0002883;2.883e-4;2.883E-4;.0002883;0.000288;2.88e-4;2.88E-4;.000288;0.00028830;2.8830e-4;2.8830E-4;.00028830,short_answer
The rate constant of a first-order reaction is 1.742e5 s-1. Calculate the timescale of this reaction in s,0.000005741;5.741e-6;5.741E-6;.000005741;0.00000574;5.74e-6;5.74E-6;.00000574;0.0000057410;5.7410e-6;5.7410E-6;.0000057410,short_answer
A first-order reaction has a timescale of 3e4 s. Calculate the rate constant in units of s-1,0.00003;3e-5;3E-5;.00003;0.000033;3.3e-5;3.3E-5;.000033,short_answer
The rate constant of a first-order reaction is 4.513e-5 s-1. Calculate the timescale of this reaction in s,22160;2.216e4;2.216E4;22200;2.22e4;2.22E4;22160.;2.2160e4;2.2160E4;22160..,short_answer
The rate constant of a first-order reaction is 3140 s-1. Calculate the timescale of this reaction in s,0.000318;3.18e-4;3.18E-4;.000318;0.00032;3.2e-4;3.2E-4;.00032;0.0003180;3.180e-4;3.180E-4;.0003180,short_answer
The rate constant of a first-order reaction is 2.914e4 s-1. Calculate the timescale of this reaction in s,0.00003432;3.432e-5;3.432E-5;.00003432;0.0000343;3.43e-5;3.43E-5;.0000343;0.000034320;3.4320e-5;3.4320E-5;.000034320,short_answer
A first-order reaction has a timescale of 22 s. Calculate the rate constant in units of s-1,0.045;4.5e-2;4.5E-2;.045;0.05;5e-2;5E-2;.05;0.0455;4.55e-2;4.55E-2;.0455,short_answer
A first-order reaction has a timescale of 22 s. Calculate the rate constant in units of s-1,0.045;4.5e-2;4.5E-2;.045;0.05;5e-2;5E-2;.05;0.0455;4.55e-2;4.55E-2;.0455,short_answer
The rate constant of a first-order reaction is 4500 s-1. Calculate the timescale of this reaction in s,0.00022;2.2e-4;2.2E-4;.00022;0.0002;2e-4;2E-4;.0002;0.000220;2.20e-4;2.20E-4;.000220,short_answer
A first-order reaction has a timescale of 5e-7 min. Calculate the rate constant in units of s-1,30000;3e4;3E4;33000;3.3e4;3.3E4,short_answer
A first-order reaction has a timescale of 0.0117 min. Calculate the rate constant in units of s-1,1.42;1.42e0;1.42E0;1.4;1.4e0;1.4E0;1.420;1.420e0;1.420E0,short_answer
The rate constant of a first-order reaction is 2.631e-5 s-1. Calculate the timescale of this reaction in s,38010;3.801e4;3.801E4;3.80e4;3.80e4;3.80E4;38010.;3.8010e4;3.8010E4;38010..,short_answer
A first-order reaction has a timescale of 0.075 min. Calculate the rate constant in units of s-1,0.22;2.2e-1;2.2E-1;.22;0.2;2e-1;2E-1;.2;0.222;2.22e-1;2.22E-1;.222,short_answer
The rate constant of a first-order reaction is 5.29 s-1. Calculate the timescale of this reaction in s,0.189;1.89e-1;1.89E-1;.189;0.19;1.9e-1;1.9E-1;.19;0.1890;1.890e-1;1.890E-1;.1890,short_answer
A first-order reaction has a timescale of 9.730e-7 min. Calculate the rate constant in units of s-1,17130;1.713e4;1.713E4;17100;1.71e4;1.71E4;17129;1.7129e4;1.7129E4;17129.,short_answer
The rate constant of a first-order reaction is 3.38 s-1. Calculate the timescale of this reaction in s,0.296;2.96e-1;2.96E-1;.296;0.30;3.0e-1;3.0E-1;.30;0.2960;2.960e-1;2.960E-1;.2960,short_answer
A first-order reaction has a timescale of 3.182e-8 min. Calculate the rate constant in units of s-1,523800;5.238e5;5.238E5;524000;5.24e5;5.24E5;523830;5.2383e5;5.2383E5,short_answer
A first-order reaction has a timescale of 0.02449 s. Calculate the rate constant in units of s-1,40.83;4.083e1;4.083E1;40.8;4.08e1;4.08E1;40.833;4.0833e1;4.0833E1,short_answer
The rate constant of a first-order reaction is 6.739e-4 s-1. Calculate the timescale of this reaction in s,1484;1.484e3;1.484E3;1484.;1480;1.48e3;1.48E3;1484.0;1.4840e3;1.4840E3,short_answer
A first-order reaction has a timescale of 1.2e-5 s. Calculate the rate constant in units of s-1,83000;8.3e4;8.3E4;80000;8e4;8E4;83300;8.33e4;8.33E4,short_answer
The rate constant of a first-order reaction is 4.50e3 s-1. Calculate the timescale of this reaction in s,0.000222;2.22e-4;2.22E-4;.000222;0.00022;2.2e-4;2.2E-4;.00022;0.0002220;2.220e-4;2.220E-4;.0002220,short_answer
A first-order reaction has a timescale of 4.40e-7 min. Calculate the rate constant in units of s-1,37900;3.79e4;3.79E4;38000;3.8e4;3.8E4;37880;3.788e4;3.788E4,short_answer
The rate constant of a first-order reaction is 0.03 s-1. Calculate the timescale of this reaction in s,30;3e1;3E1;30.;3.0e1;3.0E1;30..,short_answer
A first-order reaction has a timescale of 0.038 s. Calculate the rate constant in units of s-1,26;2.6e1;2.6E1;26.;30;3e1;3E1;26.3;2.63e1;2.63E1,short_answer
The rate constant of a first-order reaction is 2.4e-4 s-1. Calculate the timescale of this reaction in s,4200;4.2e3;4.2E3;4000;4e3;4E3;4.20e3;4.20e3;4.20E3,short_answer
A first-order reaction has a timescale of 3.255e-6 min. Calculate the rate constant in units of s-1,5120.;5.120e3;5.120E3;5120..;5120;5.12e3;5.12E3;5120.3;5.1203e3;5.1203E3,short_answer
The rate constant of a first-order reaction is 2.42e4 s-1. Calculate the timescale of this reaction in s,0.0000413;4.13e-5;4.13E-5;.0000413;0.000041;4.1e-5;4.1E-5;.000041;0.00004130;4.130e-5;4.130E-5;.00004130,short_answer
A first-order reaction has a timescale of 1.5e4 s. Calculate the rate constant in units of s-1,0.000067;6.7e-5;6.7E-5;.000067;0.00007;7e-5;7E-5;.00007;0.0000667;6.67e-5;6.67E-5;.0000667,short_answer
A first-order reaction has a timescale of 6.03e-7 min. Calculate the rate constant in units of s-1,27600;2.76e4;2.76E4;28000;2.8e4;2.8E4;27620;2.762e4;2.762E4,short_answer
The rate constant of a first-order reaction is 3.17 s-1. Calculate the timescale of this reaction in s,0.315;3.15e-1;3.15E-1;.315;0.32;3.2e-1;3.2E-1;.32;0.3150;3.150e-1;3.150E-1;.3150,short_answer
The rate constant of a first-order reaction is 1.903e5 s-1. Calculate the timescale of this reaction in s,0.000005255;5.255e-6;5.255E-6;.000005255;0.00000526;5.26e-6;5.26E-6;.00000526;0.0000052550;5.2550e-6;5.2550E-6;.0000052550,short_answer
The rate constant of a first-order reaction is 4.0e4 s-1. Calculate the timescale of this reaction in s,0.000025;2.5e-5;2.5E-5;.000025;0.00003;3e-5;3E-5;.00003;0.0000250;2.50e-5;2.50E-5;.0000250,short_answer
A first-order reaction has a timescale of 3.13e4 s. Calculate the rate constant in units of s-1,0.0000319;3.19e-5;3.19E-5;.0000319;0.000032;3.2e-5;3.2E-5;.000032;0.00003195;3.195e-5;3.195E-5;.00003195,short_answer
A first-order reaction has a timescale of 3.0e-8 min. Calculate the rate constant in units of s-1,560000;5.6e5;5.6E5;600000;6e5;6E5;556000;5.56e5;5.56E5,short_answer
A first-order reaction has a timescale of 3.638e-4 min. Calculate the rate constant in units of s-1,45.81;4.581e1;4.581E1;45.8;4.58e1;4.58E1;45.809;4.5809e1;4.5809E1,short_answer
A first-order reaction has a timescale of 0.003950 min. Calculate the rate constant in units of s-1,4.219;4.219e0;4.219E0;4.22;4.22e0;4.22E0;4.2194;4.2194e0;4.2194E0,short_answer
The rate constant of a first-order reaction is 4.5e-5 s-1. Calculate the timescale of this reaction in s,22000;2.2e4;2.2E4;20000;2e4;2E4;2.20e4;2.20e4;2.20E4,short_answer
A first-order reaction has a timescale of 0.0778 min. Calculate the rate constant in units of s-1,0.214;2.14e-1;2.14E-1;.214;0.21;2.1e-1;2.1E-1;.21;0.2141;2.141e-1;2.141E-1;.2141,short_answer
The rate constant of a first-order reaction is 3.53 s-1. Calculate the timescale of this reaction in s,0.283;2.83e-1;2.83E-1;.283;0.28;2.8e-1;2.8E-1;.28;0.2830;2.830e-1;2.830E-1;.2830,short_answer
The rate constant of a first-order reaction is 3 s-1. Calculate the timescale of this reaction in s,0.3;3e-1;3E-1;.3;0.30;3.0e-1;3.0E-1;.30,short_answer
The rate constant of a first-order reaction is 18.4 s-1. Calculate the timescale of this reaction in s,0.0543;5.43e-2;5.43E-2;.0543;0.054;5.4e-2;5.4E-2;.054;0.05430;5.430e-2;5.430E-2;.05430,short_answer
The rate constant of a first-order reaction is 2.065e-5 s-1. Calculate the timescale of this reaction in s,48430;4.843e4;4.843E4;48400;4.84e4;4.84E4;48430.;4.8430e4;4.8430E4;48430..,short_answer
The rate constant of a first-order reaction is 3.37 s-1. Calculate the timescale of this reaction in s,0.297;2.97e-1;2.97E-1;.297;0.30;3.0e-1;3.0E-1;.30;0.2970;2.970e-1;2.970E-1;.2970,short_answer
A first-order reaction has a timescale of 58.7 min. Calculate the rate constant in units of s-1,0.000284;2.84e-4;2.84E-4;.000284;0.00028;2.8e-4;2.8E-4;.00028;0.0002841;2.841e-4;2.841E-4;.0002841,short_answer
A first-order reaction has a timescale of 1.505e4 s. Calculate the rate constant in units of s-1,0.00006645;6.645e-5;6.645E-5;.00006645;0.0000664;6.64e-5;6.64E-5;.0000664;0.000066445;6.6445e-5;6.6445E-5;.000066445,short_answer
A first-order reaction has a timescale of 2.807 s. Calculate the rate constant in units of s-1,0.3563;3.563e-1;3.563E-1;.3563;0.356;3.56e-1;3.56E-1;.356;0.35625;3.5625e-1;3.5625E-1;.35625,short_answer
The rate constant of a first-order reaction is 0.05787 s-1. Calculate the timescale of this reaction in s,17.28;1.728e1;1.728E1;17.3;1.73e1;1.73E1;17.280;1.7280e1;1.7280E1,short_answer
The rate constant of a first-order reaction is 45 s-1. Calculate the timescale of this reaction in s,0.022;2.2e-2;2.2E-2;.022;0.02;2e-2;2E-2;.02;0.0220;2.20e-2;2.20E-2;.0220,short_answer
A first-order reaction has a timescale of 0.0184 s. Calculate the rate constant in units of s-1,54.3;5.43e1;5.43E1;54;5.4e1;5.4E1;54.;54.35;5.435e1;5.435E1,short_answer
The rate constant of a first-order reaction is 2904 s-1. Calculate the timescale of this reaction in s,0.0003444;3.444e-4;3.444E-4;.0003444;0.000344;3.44e-4;3.44E-4;.000344;0.00034440;3.4440e-4;3.4440E-4;.00034440,short_answer
The rate constant of a first-order reaction is 2.5 s-1. Calculate the timescale of this reaction in s,0.40;4.0e-1;4.0E-1;.40;0.4;4e-1;4E-1;.4;0.400;4.00e-1;4.00E-1;.400,short_answer
A first-order reaction has a timescale of 0.036 s. Calculate the rate constant in units of s-1,28;2.8e1;2.8E1;28.;30;3e1;3E1;27.8;2.78e1;2.78E1,short_answer
The rate constant of a first-order reaction is 0.00360 s-1. Calculate the timescale of this reaction in s,278;2.78e2;2.78E2;278.;280;2.8e2;2.8E2;278.0;2.780e2;2.780E2,short_answer
The rate constant of a first-order reaction is 2.2 s-1. Calculate the timescale of this reaction in s,0.45;4.5e-1;4.5E-1;.45;0.5;5e-1;5E-1;.5;0.450;4.50e-1;4.50E-1;.450,short_answer
The rate constant of a first-order reaction is 3.0e3 s-1. Calculate the timescale of this reaction in s,0.00033;3.3e-4;3.3E-4;.00033;0.0003;3e-4;3E-4;.0003;0.000330;3.30e-4;3.30E-4;.000330,short_answer
The rate constant of a first-order reaction is 0.0023 s-1. Calculate the timescale of this reaction in s,430;4.3e2;4.3E2;400;4e2;4E2;430.;4.30e2;4.30E2;430..,short_answer
