question,correct_answers,question_type
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/c345340b28ac72e71fc26f6adf18c48e52fb450a56e1e018fa53ee2d5cd8654e.png"" alt=""c345340b28ac72e71fc26f6adf18c48e52fb450a56e1e018fa53ee2d5cd8654e.png""></mattext>",Mg,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/b90603455b35bf652616b02db0288ccd10083b94c762ca02056465463c9cf869.png"" alt=""b90603455b35bf652616b02db0288ccd10083b94c762ca02056465463c9cf869.png""></mattext>",Sodium;sodium;Na,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/f49af09dad246b80446cb78940bd22fcac641e984cbf481ac67a0e8422bef0cf.png"" alt=""f49af09dad246b80446cb78940bd22fcac641e984cbf481ac67a0e8422bef0cf.png""></mattext>",Oxygen;oxygen;O,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/03ecccde27b4c50bb2779d1a86de7825cb280b1e22198e7ab9d2ed8aef9e3939.png"" alt=""03ecccde27b4c50bb2779d1a86de7825cb280b1e22198e7ab9d2ed8aef9e3939.png""></mattext>",Nitrogen;nitrogen;N,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png"" alt=""420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png""></mattext>",Helium;helium;He,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/e8c6fe10fed54c01a89d0a0a84dd3d43e0e5f1db7a207b6173579c7a89f0038a.png"" alt=""e8c6fe10fed54c01a89d0a0a84dd3d43e0e5f1db7a207b6173579c7a89f0038a.png""></mattext>",Neon;neon;Ne,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/a9a8d7170b9ee2c655e431a70106f9f7715f5ff033dd789f81695b2d7d036f31.png"" alt=""a9a8d7170b9ee2c655e431a70106f9f7715f5ff033dd789f81695b2d7d036f31.png""></mattext>",Li,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/91ce60c07767c8c5d1609a81030747f3d117d49ed19b4ffc52790085045e5d6d.png"" alt=""91ce60c07767c8c5d1609a81030747f3d117d49ed19b4ffc52790085045e5d6d.png""></mattext>",Hydrogen;hydrogen;H,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/5dbd4935f54b3feeaa165f86c9ab83e824967c97c1e3b71360f2574a436ca4b9.png"" alt=""5dbd4935f54b3feeaa165f86c9ab83e824967c97c1e3b71360f2574a436ca4b9.png""></mattext>",Neon;neon;Ne,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/61083f2a6c87dc76d09372742b72027abe09e4dc015b1ea42d4e16e481a7354d.png"" alt=""61083f2a6c87dc76d09372742b72027abe09e4dc015b1ea42d4e16e481a7354d.png""></mattext>",Magnesium;magnesium;Mg,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/2be07fcd4bd7c4ed2d5c7b1f06630d10095089b86c25f10eac1643d31e6b6a57.png"" alt=""2be07fcd4bd7c4ed2d5c7b1f06630d10095089b86c25f10eac1643d31e6b6a57.png""></mattext>",Magnesium;magnesium;Mg,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/27a0c5dc9f4e06caf214cb0efa817ac6582f391124a5fa60533111500758c839.png"" alt=""27a0c5dc9f4e06caf214cb0efa817ac6582f391124a5fa60533111500758c839.png""></mattext>",He,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/0c79023f435b2e9e6ceae8bac135298a332b6d8970347a49107f86d5275dfdbe.png"" alt=""0c79023f435b2e9e6ceae8bac135298a332b6d8970347a49107f86d5275dfdbe.png""></mattext>",Hydrogen;hydrogen;H,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/d8491bcac799fe98d4b457cfa27f2c663e1b81e8d7fc70b69a3ace440b05d9bd.png"" alt=""d8491bcac799fe98d4b457cfa27f2c663e1b81e8d7fc70b69a3ace440b05d9bd.png""></mattext>",Beryllium;beryllium;Be,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/a9a8d7170b9ee2c655e431a70106f9f7715f5ff033dd789f81695b2d7d036f31.png"" alt=""a9a8d7170b9ee2c655e431a70106f9f7715f5ff033dd789f81695b2d7d036f31.png""></mattext>",Li,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/5fcd55fce2ab2609fd779af6d22c7116a4dec3a184b192e5c122101879ab777c.png"" alt=""5fcd55fce2ab2609fd779af6d22c7116a4dec3a184b192e5c122101879ab777c.png""></mattext>",Fluorine;fluorine;F,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/3941d20a75ef59cf378ec0ad997eaf26ad833dcc7f9c46ca84fbc86ce716b04a.png"" alt=""3941d20a75ef59cf378ec0ad997eaf26ad833dcc7f9c46ca84fbc86ce716b04a.png""></mattext>",Carbon;carbon;C,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/61dfca9e12b0e304d10dbc495c9f37e0393a38c0665af76c852e397061ce3539.png"" alt=""61dfca9e12b0e304d10dbc495c9f37e0393a38c0665af76c852e397061ce3539.png""></mattext>",Oxygen;oxygen;O,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png"" alt=""04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png""></mattext>",Beryllium;beryllium;Be,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/67b165a9d0ae730aea62ee51e1fa0f0c267ec7518318e9632b8175a4e4db2dee.png"" alt=""67b165a9d0ae730aea62ee51e1fa0f0c267ec7518318e9632b8175a4e4db2dee.png""></mattext>",N,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/91ce60c07767c8c5d1609a81030747f3d117d49ed19b4ffc52790085045e5d6d.png"" alt=""91ce60c07767c8c5d1609a81030747f3d117d49ed19b4ffc52790085045e5d6d.png""></mattext>",H,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/5dbd4935f54b3feeaa165f86c9ab83e824967c97c1e3b71360f2574a436ca4b9.png"" alt=""5dbd4935f54b3feeaa165f86c9ab83e824967c97c1e3b71360f2574a436ca4b9.png""></mattext>",Ne,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/c345340b28ac72e71fc26f6adf18c48e52fb450a56e1e018fa53ee2d5cd8654e.png"" alt=""c345340b28ac72e71fc26f6adf18c48e52fb450a56e1e018fa53ee2d5cd8654e.png""></mattext>",Mg,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/6389623d716422454afe230a2598e864b02435ac14e63cd469fcd0d519ffdb41.png"" alt=""6389623d716422454afe230a2598e864b02435ac14e63cd469fcd0d519ffdb41.png""></mattext>",Carbon;carbon;C,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/cbe2701f7c7762728279b649e8ec19857ad134b6e15b5a2c43fe4c9f0d29fdd4.png"" alt=""cbe2701f7c7762728279b649e8ec19857ad134b6e15b5a2c43fe4c9f0d29fdd4.png""></mattext>",Helium;helium;He,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/476e3a33c8e1b3d86ee00de4238f6c0d7247db54e6db96cef58da7aad75d233e.png"" alt=""476e3a33c8e1b3d86ee00de4238f6c0d7247db54e6db96cef58da7aad75d233e.png""></mattext>",Beryllium;beryllium;Be,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png"" alt=""420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png""></mattext>",He,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/0c79023f435b2e9e6ceae8bac135298a332b6d8970347a49107f86d5275dfdbe.png"" alt=""0c79023f435b2e9e6ceae8bac135298a332b6d8970347a49107f86d5275dfdbe.png""></mattext>",Hydrogen;hydrogen;H,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/3a091f33b576eabb123712c3741d85fca52bf3a2cae9959a5a2087ca31c8c3fe.png"" alt=""3a091f33b576eabb123712c3741d85fca52bf3a2cae9959a5a2087ca31c8c3fe.png""></mattext>",Na,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/7dd8da7c62f0a74071d4ed46950c3bc85f8c7b1c9811bef28f0f6677e31b0210.png"" alt=""7dd8da7c62f0a74071d4ed46950c3bc85f8c7b1c9811bef28f0f6677e31b0210.png""></mattext>",H,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/7a07ce24690400c26de1a61425058df5f8ef7dcc2f62b3d997609ebbba463a23.png"" alt=""7a07ce24690400c26de1a61425058df5f8ef7dcc2f62b3d997609ebbba463a23.png""></mattext>",B,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/015ad051bab9daab2d0b95ea4f46f26383f9f12ccc8c2d0bda0aa15f6ad3c06d.png"" alt=""015ad051bab9daab2d0b95ea4f46f26383f9f12ccc8c2d0bda0aa15f6ad3c06d.png""></mattext>",Li,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/c4a36af6d57e52768b201349ef5e959d9d863a1776b6bf69f12879342cdac9bb.png"" alt=""c4a36af6d57e52768b201349ef5e959d9d863a1776b6bf69f12879342cdac9bb.png""></mattext>",F,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/98d3271b17da036b951c5c7ccaacdc2eb1e0bf4ce866d4a3d9f1361946ac1ead.png"" alt=""98d3271b17da036b951c5c7ccaacdc2eb1e0bf4ce866d4a3d9f1361946ac1ead.png""></mattext>",Beryllium;beryllium;Be,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png"" alt=""04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png""></mattext>",Beryllium;beryllium;Be,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/ff385d33ca981f48f0f74d41fd5c59cd2eb09e6a4336a3cb5fc2a42a9f98e580.png"" alt=""ff385d33ca981f48f0f74d41fd5c59cd2eb09e6a4336a3cb5fc2a42a9f98e580.png""></mattext>",Carbon;carbon;C,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/c4a36af6d57e52768b201349ef5e959d9d863a1776b6bf69f12879342cdac9bb.png"" alt=""c4a36af6d57e52768b201349ef5e959d9d863a1776b6bf69f12879342cdac9bb.png""></mattext>",Fluorine;fluorine;F,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/9d41a1d48dbe9766befe39c539463150564d16a25b2dab5b5d3c5267f91edcde.png"" alt=""9d41a1d48dbe9766befe39c539463150564d16a25b2dab5b5d3c5267f91edcde.png""></mattext>",Li,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/551e8b15be547418fbf59dbfdb9c1788e0846b7994be099e6e0e9960ff26457f.png"" alt=""551e8b15be547418fbf59dbfdb9c1788e0846b7994be099e6e0e9960ff26457f.png""></mattext>",H,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/803d01846d73bb7d889188632808332345ababb2cbd582a518ac000e6556deba.png"" alt=""803d01846d73bb7d889188632808332345ababb2cbd582a518ac000e6556deba.png""></mattext>",Boron;boron;B,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/f6c441340710ca79c7f79476683c9e305ddb296fea9b2414cd7e23ecdf777fab.png"" alt=""f6c441340710ca79c7f79476683c9e305ddb296fea9b2414cd7e23ecdf777fab.png""></mattext>",C,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/c4a36af6d57e52768b201349ef5e959d9d863a1776b6bf69f12879342cdac9bb.png"" alt=""c4a36af6d57e52768b201349ef5e959d9d863a1776b6bf69f12879342cdac9bb.png""></mattext>",Fluorine;fluorine;F,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/191b32368a374f6a8ca902dad258b5d1ed8f2215f42571982a706c40a4c417ec.png"" alt=""191b32368a374f6a8ca902dad258b5d1ed8f2215f42571982a706c40a4c417ec.png""></mattext>",Sodium;sodium;Na,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/985582d83572209878410b6bcaee29db39bdec954ab9b813d6026e7ff96cf0eb.png"" alt=""985582d83572209878410b6bcaee29db39bdec954ab9b813d6026e7ff96cf0eb.png""></mattext>",Mg,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/9d41a1d48dbe9766befe39c539463150564d16a25b2dab5b5d3c5267f91edcde.png"" alt=""9d41a1d48dbe9766befe39c539463150564d16a25b2dab5b5d3c5267f91edcde.png""></mattext>",Li,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/f49af09dad246b80446cb78940bd22fcac641e984cbf481ac67a0e8422bef0cf.png"" alt=""f49af09dad246b80446cb78940bd22fcac641e984cbf481ac67a0e8422bef0cf.png""></mattext>",O,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png"" alt=""04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png""></mattext>",Beryllium;beryllium;Be,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/197908eef65cca878cca207f8086690ab301289e3bb372285a83e2cb0fa843df.png"" alt=""197908eef65cca878cca207f8086690ab301289e3bb372285a83e2cb0fa843df.png""></mattext>",O,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png"" alt=""04bf1731d268bcddbe95d6a9b07cf40dad08765fbd36da0fb7412e5662a48d5d.png""></mattext>",Beryllium;beryllium;Be,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/769a842048fd963a2b9e8a33984868ec8f0d897e59b24bee591db113b1efed4b.png"" alt=""769a842048fd963a2b9e8a33984868ec8f0d897e59b24bee591db113b1efed4b.png""></mattext>",Carbon;carbon;C,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/03ecccde27b4c50bb2779d1a86de7825cb280b1e22198e7ab9d2ed8aef9e3939.png"" alt=""03ecccde27b4c50bb2779d1a86de7825cb280b1e22198e7ab9d2ed8aef9e3939.png""></mattext>",N,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/2be07fcd4bd7c4ed2d5c7b1f06630d10095089b86c25f10eac1643d31e6b6a57.png"" alt=""2be07fcd4bd7c4ed2d5c7b1f06630d10095089b86c25f10eac1643d31e6b6a57.png""></mattext>",Magnesium;magnesium;Mg,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/a921eeedc8c29ecd667e56bf4a4255c54f7bbb531fff9dfe8566fac9a6981705.png"" alt=""a921eeedc8c29ecd667e56bf4a4255c54f7bbb531fff9dfe8566fac9a6981705.png""></mattext>",H,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/f20c78689f233d70b51c317cdab08c9f14e7db47bc63f163740a0f72230194f1.png"" alt=""f20c78689f233d70b51c317cdab08c9f14e7db47bc63f163740a0f72230194f1.png""></mattext>",Ne,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/3ce1924409a52ff1bdce9f2fffce9682795cc8d1e86b40f78d755ee7828507c4.png"" alt=""3ce1924409a52ff1bdce9f2fffce9682795cc8d1e86b40f78d755ee7828507c4.png""></mattext>",Ne,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png"" alt=""420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png""></mattext>",He,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/d24dd664222a73ef4155897d9f434716f0ea737ecfad2fa4de6cad310135c921.png"" alt=""d24dd664222a73ef4155897d9f434716f0ea737ecfad2fa4de6cad310135c921.png""></mattext>",O,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/f9f5e9eef1389d27209dd911d669b6374455d53ec2f82f1d49ea26e56007e35e.png"" alt=""f9f5e9eef1389d27209dd911d669b6374455d53ec2f82f1d49ea26e56007e35e.png""></mattext>",Lithium;lithium;Li,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/5eb677c2637f991de565295021eda962c38f0bac5823bd06cad83364115fb34f.png"" alt=""5eb677c2637f991de565295021eda962c38f0bac5823bd06cad83364115fb34f.png""></mattext>",F,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/a9a8d7170b9ee2c655e431a70106f9f7715f5ff033dd789f81695b2d7d036f31.png"" alt=""a9a8d7170b9ee2c655e431a70106f9f7715f5ff033dd789f81695b2d7d036f31.png""></mattext>",Lithium;lithium;Li,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/6714eedbf46865ccc25ebcb2e52a303ee653459ccf2d6259ce37f89bee3d13d2.png"" alt=""6714eedbf46865ccc25ebcb2e52a303ee653459ccf2d6259ce37f89bee3d13d2.png""></mattext>",Be,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/a7bf5ef6960d00c76ccaadf8751550f170aa486c8f51345310a29fc8b4b784f2.png"" alt=""a7bf5ef6960d00c76ccaadf8751550f170aa486c8f51345310a29fc8b4b784f2.png""></mattext>",Boron;boron;B,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/5e44f4ba8ca3be09f41ee73281ff43cad990a3158e67fd4a9dfefd11c3a5727b.png"" alt=""5e44f4ba8ca3be09f41ee73281ff43cad990a3158e67fd4a9dfefd11c3a5727b.png""></mattext>",Na,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png"" alt=""420cf95170c6ba2f9564e904cd9da69f9c0f086a905d17d20a5fc01305b20ca4.png""></mattext>",He,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/c345340b28ac72e71fc26f6adf18c48e52fb450a56e1e018fa53ee2d5cd8654e.png"" alt=""c345340b28ac72e71fc26f6adf18c48e52fb450a56e1e018fa53ee2d5cd8654e.png""></mattext>",Mg,short_answer
"What element is shown below?<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/b21c03eeb4a4fb569c90fb29221ffb82437758300f53dbff660bf44b5aaaa39a.png"" alt=""b21c03eeb4a4fb569c90fb29221ffb82437758300f53dbff660bf44b5aaaa39a.png""></mattext>",Boron;boron;B,short_answer
"What is the chemical symbol for the element shown in the figure?,<br><mattext texttype=""text/html""><img src=""$IMS-CC-FILEBASE$/Uploaded%20Media/3a091f33b576eabb123712c3741d85fca52bf3a2cae9959a5a2087ca31c8c3fe.png"" alt=""3a091f33b576eabb123712c3741d85fca52bf3a2cae9959a5a2087ca31c8c3fe.png""></mattext>",Na,short_answer
